Filepath,Optimistic,CPM,PERT,PERT SD,PERT (99%),BB/2 Mean,BB/2 SD,BB/2 (99%),Lognormal Mean,Lognormal SD,Lognormal (99%),Pessimistic,Number of Paths,Average Nodes/Path,Sim Min,Sim Mean,Sim SD,Sim Mode,Sim Median,Sim Skewness,Sim 99%,Sim Max,Sim Time (Seconds),a = ml / ,b = ml * ,Activity Distribution,Number of Simulations,Distribution,Is_Beta,Is_Lognormal,Is_Triangular
Set 3.1 LA (low SP)_EV197,20.0,40,43.333,4.37,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,547,7.119,35.287,49.929,4.519,35.287,49.469,0.671,62.638,100.132,22.726,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV198,24.5,49,53.083,5.14,70.05,55.806,6.125,70.26,55.742,13.105,73.39,98.0,1017,7.382,42.673,58.65,5.263,42.673,58.142,0.615,73.266,107.091,40.944,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV199,23.0,46,49.833,4.92,65.77,52.389,5.75,65.96,52.33,12.303,68.896,92.0,180,6.25,36.855,53.534,5.187,36.855,53.025,0.629,68.024,95.374,8.005,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV200,21.5,43,46.583,4.85,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86.0,358,6.779,35.57,51.046,5.125,35.57,50.534,0.639,65.36,92.508,14.142,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV201,23.5,47,50.917,4.94,67.2,53.528,5.875,67.39,53.467,12.57,70.394,94.0,398,7.482,40.351,56.407,5.212,40.351,55.921,0.592,70.794,103.419,16.849,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV202,27.0,54,58.5,5.56,77.2,61.5,6.75,77.43,61.431,14.442,80.878,108.0,1494,7.347,47.602,65.999,5.578,47.602,65.48,0.591,81.443,113.122,61.449,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV203,23.5,47,50.917,5.07,67.2,53.528,5.875,67.39,53.467,12.57,70.394,94.0,1249,7.773,40.491,57.23,5.286,40.491,56.721,0.619,71.933,100.398,49.629,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV204,28.5,57,61.75,5.86,81.49,64.917,7.125,81.73,64.843,15.244,85.372,114.0,1852,7.71,47.812,67.628,6.092,47.812,67.066,0.572,84.359,112.844,76.867,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV205,26.0,52,56.333,5.53,74.34,59.222,6.5,74.56,59.155,13.907,77.883,104.0,987,7.819,42.094,60.663,5.74,42.094,60.131,0.596,76.562,104.215,39.63,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV206,22.0,44,47.667,4.74,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,1893,7.798,38.657,55.312,4.884,38.657,54.843,0.618,68.92,92.737,75.813,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV207,22.5,45,48.75,4.68,64.34,51.25,5.625,64.52,51.192,12.035,67.399,90.0,2236,7.919,40.657,56.747,4.853,40.657,56.293,0.594,70.176,94.533,89.221,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV208,26.0,52,56.333,5.37,74.34,59.222,6.5,74.56,59.155,13.907,77.883,104.0,2126,7.924,41.916,60.795,5.691,41.916,60.284,0.571,76.44,102.636,83.889,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV209,23.0,46,49.833,4.86,65.77,52.389,5.75,65.96,52.33,12.303,68.896,92.0,1700,7.593,38.473,55.73,5.091,38.473,55.251,0.605,69.861,96.559,67.367,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV210,21.5,43,46.583,4.85,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86.0,1327,7.609,36.863,51.979,4.869,36.863,51.499,0.641,65.606,93.054,53.398,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV211,24.0,48,52.0,4.95,68.62,54.667,6.0,68.83,54.605,12.837,71.892,96.0,1220,7.588,41.4,57.233,5.03,41.4,56.761,0.596,71.146,102.594,48.728,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV212,21.0,42,45.5,4.42,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,1224,7.654,35.292,49.993,4.612,35.292,49.544,0.628,62.858,93.942,49.15,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV213,27.0,54,58.5,5.58,77.2,61.5,6.75,77.43,61.431,14.442,80.878,108.0,1665,7.38,45.033,63.647,5.851,45.033,63.114,0.572,79.741,107.898,62.305,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV214,24.0,48,52.0,4.95,68.62,54.667,6.0,68.83,54.605,12.837,71.892,96.0,1766,7.867,41.846,58.667,5.153,41.846,58.197,0.584,72.888,96.98,70.27,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV215,25.0,50,54.167,5.21,71.48,56.944,6.25,71.69,56.88,13.372,74.887,100.0,600,7.533,42.933,59.937,5.367,42.933,59.45,0.586,74.763,106.544,25.377,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV216,26.5,53,57.417,5.43,75.77,60.361,6.625,76.0,60.293,14.175,79.381,106.0,2188,7.943,48.616,67.049,5.656,48.616,66.557,0.551,82.496,108.892,87.152,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV217,24.5,49,53.083,5.12,70.05,55.806,6.125,70.26,55.742,13.105,73.39,98.0,1243,7.936,42.619,60.26,5.268,42.619,59.769,0.599,74.832,99.867,49.923,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV218,19.5,39,42.25,4.38,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,1711,7.807,34.568,47.975,4.365,34.568,47.512,0.704,60.385,90.265,67.245,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV219,24.0,48,52.0,5.28,68.62,54.667,6.0,68.83,54.605,12.837,71.892,96.0,1352,7.839,39.039,57.383,5.551,39.039,56.837,0.625,72.901,100.292,53.284,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV220,25.5,51,55.25,5.31,72.91,58.083,6.375,73.13,58.018,13.64,76.385,102.0,603,7.864,43.714,60.859,5.397,43.714,60.344,0.604,75.835,105.66,24.804,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV221,24.5,49,53.083,5.04,70.05,55.806,6.125,70.26,55.742,13.105,73.39,98.0,1305,7.66,42.254,58.904,5.19,42.254,58.427,0.575,73.18,99.664,51.714,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV222,21.0,42,45.5,4.94,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,734,7.183,34.842,50.86,5.041,34.842,50.326,0.68,65.092,89.203,28.244,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV223,20.5,41,44.417,4.47,58.62,46.694,5.125,58.79,46.642,10.965,61.408,82.0,1261,7.549,36.169,49.82,4.459,36.169,49.36,0.683,62.452,93.472,51.248,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV224,21.5,43,46.583,4.63,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86.0,1040,7.428,36.244,51.511,4.79,36.244,51.033,0.646,64.934,86.008,39.154,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV225,25.5,51,55.25,5.26,72.91,58.083,6.375,73.13,58.018,13.64,76.385,102.0,1792,7.967,44.36,61.893,5.291,44.36,61.409,0.582,76.455,106.431,71.253,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV226,21.5,43,46.583,4.55,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86.0,665,7.797,35.591,50.421,4.591,35.591,49.975,0.635,63.246,90.772,27.44,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV227,24.0,48,52.0,5.0,68.62,54.667,6.0,68.83,54.605,12.837,71.892,96.0,1449,7.64,39.091,56.16,5.301,39.091,55.667,0.591,70.818,101.9,59.038,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV228,24.5,49,53.083,5.18,70.05,55.806,6.125,70.26,55.742,13.105,73.39,98.0,2267,7.819,41.518,58.524,5.407,41.518,57.997,0.616,73.554,101.588,90.719,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV229,22.5,45,48.75,4.85,64.34,51.25,5.625,64.52,51.192,12.035,67.399,90.0,1011,7.445,37.949,53.913,5.089,37.949,53.423,0.614,68.036,96.046,42.491,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV230,24.0,48,52.0,5.3,68.62,54.667,6.0,68.83,54.605,12.837,71.892,96.0,1354,7.594,43.051,59.465,5.232,43.051,58.942,0.633,74.071,97.533,55.089,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV231,21.0,42,45.5,4.37,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,1029,7.807,37.352,52.696,4.625,37.352,52.281,0.581,65.446,88.769,42.017,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV232,24.0,48,52.0,4.95,68.62,54.667,6.0,68.83,54.605,12.837,71.892,96.0,1443,7.798,40.91,58.038,5.089,40.91,57.566,0.601,72.158,100.951,57.115,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV233,27.5,55,59.583,5.62,78.63,62.639,6.875,78.86,62.568,14.71,82.376,110.0,1250,7.888,44.006,63.271,5.924,44.006,62.748,0.561,79.465,107.961,50.639,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV234,25.0,50,54.167,5.22,71.48,56.944,6.25,71.69,56.88,13.372,74.887,100.0,1407,7.704,45.047,62.297,5.313,45.047,61.786,0.614,77.079,107.252,56.349,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV235,25.5,51,55.25,5.26,72.91,58.083,6.375,73.13,58.018,13.64,76.385,102.0,1715,7.588,43.057,61.308,5.464,43.057,60.798,0.584,76.383,112.048,67.471,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV236,21.0,42,45.5,4.4,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,1439,7.464,37.258,52.144,4.573,37.258,51.691,0.648,64.978,90.004,55.552,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV237,25.0,50,54.167,5.18,71.48,56.944,6.25,71.69,56.88,13.372,74.887,100.0,898,7.71,44.391,61.393,5.469,44.391,60.896,0.577,76.434,112.359,37.694,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV238,28.0,56,60.667,5.73,80.06,63.778,7.0,80.3,63.706,14.977,83.874,112.0,2272,7.904,50.101,69.394,5.859,50.101,68.872,0.566,85.443,115.254,90.635,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV239,26.5,53,57.417,5.45,75.77,60.361,6.625,76.0,60.293,14.175,79.381,106.0,1297,7.66,42.64,61.571,5.635,42.64,61.043,0.59,77.151,104.709,51.075,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV240,24.5,49,53.083,5.12,70.05,55.806,6.125,70.26,55.742,13.105,73.39,98.0,1240,7.898,44.466,61.771,5.265,44.466,61.275,0.608,76.404,106.096,49.708,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV241,25.5,51,55.25,5.3,72.91,58.083,6.375,73.13,58.018,13.64,76.385,102.0,1379,7.668,43.692,61.688,5.519,43.692,61.175,0.59,76.947,102.266,53.987,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV242,17.5,35,37.917,3.94,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,308,7.545,28.579,41.374,4.06,28.579,40.961,0.677,52.855,83.14,12.938,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV243,23.5,47,50.917,5.06,67.2,53.528,5.875,67.39,53.467,12.57,70.394,94.0,1386,7.571,39.14,55.585,5.004,39.14,55.078,0.657,69.653,96.949,55.53,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV244,24.5,49,53.083,5.2,70.05,55.806,6.125,70.26,55.742,13.105,73.39,98.0,1444,7.909,41.333,59.849,5.429,41.333,59.327,0.618,74.993,101.413,58.211,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV245,23.5,47,50.917,5.03,67.2,53.528,5.875,67.39,53.467,12.57,70.394,94.0,1620,7.738,41.795,58.056,5.261,41.795,57.554,0.608,72.699,100.765,64.324,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV246,25.0,50,54.167,5.21,71.48,56.944,6.25,71.69,56.88,13.372,74.887,100.0,789,7.815,42.234,60.33,5.389,42.234,59.83,0.59,75.222,104.061,32.323,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV247,26.0,52,56.333,5.4,74.34,59.222,6.5,74.56,59.155,13.907,77.883,104.0,1493,7.861,44.774,63.131,5.608,44.774,62.607,0.596,78.658,113.801,61.378,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV248,25.5,51,55.25,5.27,72.91,58.083,6.375,73.13,58.018,13.64,76.385,102.0,1595,7.883,42.766,60.395,5.5,42.766,59.894,0.582,75.552,110.019,64.516,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV249,25.5,51,55.25,5.27,72.91,58.083,6.375,73.13,58.018,13.64,76.385,102.0,2226,7.903,42.375,59.853,5.572,42.375,59.355,0.568,75.176,102.32,96.395,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV250,23.0,46,49.833,4.87,65.77,52.389,5.75,65.96,52.33,12.303,68.896,92.0,1083,7.984,39.208,55.378,5.026,39.208,54.91,0.605,69.316,100.145,44.309,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV251,24.0,48,52.0,5.0,68.62,54.667,6.0,68.83,54.605,12.837,71.892,96.0,1761,7.784,41.992,58.61,5.246,41.992,58.135,0.585,73.102,98.335,69.361,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV252,17.5,35,37.917,3.99,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,788,7.702,28.568,41.225,4.11,28.568,40.778,0.71,52.931,75.989,31.773,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV253,24.5,49,53.083,5.21,70.05,55.806,6.125,70.26,55.742,13.105,73.39,98.0,1083,7.201,38.443,57.156,5.504,38.443,56.65,0.594,72.347,103.666,41.258,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV254,26.5,53,57.417,5.45,75.77,60.361,6.625,76.0,60.293,14.175,79.381,106.0,1946,7.788,45.729,64.842,5.679,45.729,64.312,0.583,80.503,112.052,76.663,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV255,22.5,45,48.75,4.96,64.34,51.25,5.625,64.52,51.192,12.035,67.399,90.0,1321,7.881,38.762,55.207,5.213,38.762,54.7,0.631,69.75,97.112,53.152,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV256,22.0,44,47.667,4.56,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,830,7.892,36.871,52.296,4.764,36.871,51.855,0.593,65.451,87.905,33.88,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV257,21.0,42,45.5,4.51,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,975,7.852,36.127,50.628,4.611,36.127,50.176,0.641,63.556,88.495,40.055,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV258,25.0,50,54.167,5.49,71.48,56.944,6.25,71.69,56.88,13.372,74.887,100.0,1535,7.883,42.557,59.89,5.675,42.557,59.333,0.624,75.69,105.082,60.997,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV259,25.0,50,54.167,5.28,71.48,56.944,6.25,71.69,56.88,13.372,74.887,100.0,1429,7.572,43.396,61.388,5.495,43.396,60.876,0.602,76.597,105.448,56.303,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV260,27.0,54,58.5,5.53,77.2,61.5,6.75,77.43,61.431,14.442,80.878,108.0,1507,7.764,45.171,63.436,5.742,45.171,62.926,0.559,79.14,108.641,60.076,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV261,27.5,55,59.583,5.65,78.63,62.639,6.875,78.86,62.568,14.71,82.376,110.0,1363,7.954,47.378,66.405,5.923,47.378,65.877,0.559,82.692,110.649,54.769,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV262,25.0,50,54.167,5.18,71.48,56.944,6.25,71.69,56.88,13.372,74.887,100.0,2266,7.942,43.571,61.357,5.314,43.571,60.863,0.593,76.054,100.612,90.099,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV263,24.0,48,52.0,5.27,68.62,54.667,6.0,68.83,54.605,12.837,71.892,96.0,626,7.866,40.682,58.347,5.353,40.682,57.819,0.633,73.283,97.549,25.795,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV264,19.0,38,41.167,4.32,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,170,7.012,30.999,45.469,4.574,30.999,44.995,0.673,58.36,88.642,8.05,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV265,22.0,44,47.667,4.74,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,1190,7.901,37.612,52.47,4.769,37.612,51.996,0.64,65.777,100.243,48.487,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV266,24.5,49,53.083,5.14,70.05,55.806,6.125,70.26,55.742,13.105,73.39,98.0,2011,7.762,43.498,60.555,5.276,43.498,60.054,0.618,75.254,107.555,78.879,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV267,26.0,52,56.333,5.39,74.34,59.222,6.5,74.56,59.155,13.907,77.883,104.0,1495,7.77,43.753,62.243,5.726,43.753,61.72,0.574,78.04,102.574,59.616,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV268,25.5,51,55.25,5.25,72.91,58.083,6.375,73.13,58.018,13.64,76.385,102.0,1368,7.827,44.184,61.287,5.513,44.184,60.777,0.585,76.502,106.507,55.655,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV269,20.5,41,44.417,4.59,58.62,46.694,5.125,58.79,46.642,10.965,61.408,82.0,1062,7.701,35.473,50.283,4.717,35.473,49.788,0.684,63.639,89.268,44.324,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV270,23.0,46,49.833,4.99,65.77,52.389,5.75,65.96,52.33,12.303,68.896,92.0,1507,7.943,36.773,52.724,5.238,36.773,52.206,0.623,67.345,100.82,61.006,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV271,23.0,46,49.833,4.86,65.77,52.389,5.75,65.96,52.33,12.303,68.896,92.0,1086,7.808,40.823,57.049,5.16,40.823,56.563,0.61,71.39,96.089,44.455,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV272,22.0,44,47.667,4.85,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,1032,7.801,37.696,53.251,4.986,37.696,52.768,0.62,67.118,94.784,41.997,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV273,17.0,34,36.833,3.98,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68.0,617,7.76,29.535,42.548,4.174,29.535,42.095,0.713,54.444,82.552,25.106,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV274,26.0,52,56.333,5.33,74.34,59.222,6.5,74.56,59.155,13.907,77.883,104.0,1810,7.839,40.668,60.433,5.58,40.668,59.935,0.564,75.742,102.047,73.638,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV275,21.0,42,45.5,4.66,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,943,7.913,36.126,50.872,4.797,36.126,50.396,0.638,64.31,91.194,38.895,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV276,25.0,50,54.167,5.18,71.48,56.944,6.25,71.69,56.88,13.372,74.887,100.0,1266,7.579,44.546,61.545,5.419,44.546,61.04,0.584,76.47,106.964,49.384,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV277,22.0,44,47.667,4.68,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,1162,7.52,37.792,54.27,4.886,37.792,53.806,0.614,67.839,92.783,47.408,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV278,24.5,49,53.083,5.06,70.05,55.806,6.125,70.26,55.742,13.105,73.39,98.0,2168,7.783,41.172,58.549,5.252,41.172,58.07,0.573,73.016,104.398,88.644,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV279,29.0,58,62.833,5.93,82.92,66.056,7.25,83.17,65.981,15.512,86.869,116.0,2233,7.816,48.834,68.865,6.11,48.834,68.326,0.563,85.653,121.144,89.657,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV280,19.5,39,42.25,4.37,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,506,6.972,32.63,47.395,4.512,32.63,46.939,0.663,60.087,84.354,20.364,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV281,25.0,50,54.167,5.28,71.48,56.944,6.25,71.69,56.88,13.372,74.887,100.0,1816,7.854,41.526,59.687,5.538,41.526,59.149,0.608,75.057,100.022,73.77,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV282,25.0,50,54.167,5.17,71.48,56.944,6.25,71.69,56.88,13.372,74.887,100.0,1519,7.797,43.057,60.863,5.352,43.057,60.373,0.585,75.645,101.123,61.732,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV283,23.5,47,50.917,4.87,67.2,53.528,5.875,67.39,53.467,12.57,70.394,94.0,1282,7.833,39.748,55.72,5.056,39.748,55.261,0.579,69.646,91.906,51.182,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV284,20.0,40,43.333,4.5,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,1487,7.481,34.743,49.327,4.605,34.743,48.855,0.669,62.278,85.29,59.188,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV285,25.5,51,55.25,5.27,72.91,58.083,6.375,73.13,58.018,13.64,76.385,102.0,1819,7.727,41.755,59.688,5.478,41.755,59.189,0.578,74.778,101.992,72.337,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV286,20.0,40,43.333,4.32,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,1620,7.812,33.252,47.403,4.324,33.252,46.972,0.649,59.555,86.671,66.138,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV287,18.0,36,39.0,4.32,51.47,41.0,4.5,51.62,40.954,9.628,53.919,72.0,750,7.184,29.865,44.128,4.386,29.865,43.654,0.705,56.613,82.825,29.132,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV288,21.5,43,46.583,4.6,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86.0,1344,7.952,38.319,53.447,4.818,38.319,52.975,0.637,66.928,92.654,53.641,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV289,22.0,44,47.667,4.73,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,780,7.806,38.736,53.961,4.751,38.736,53.495,0.656,67.335,96.055,31.902,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV290,26.0,52,56.333,5.33,74.34,59.222,6.5,74.56,59.155,13.907,77.883,104.0,1856,8.0,44.839,62.986,5.463,44.839,62.484,0.58,78.032,106.8,74.436,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV291,20.0,40,43.333,4.4,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,807,7.762,34.498,49.009,4.54,34.498,48.545,0.665,61.779,86.313,33.932,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV292,23.0,46,49.833,4.91,65.77,52.389,5.75,65.96,52.33,12.303,68.896,92.0,1121,7.635,38.697,55.921,5.255,38.697,55.422,0.609,70.487,105.97,45.597,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV293,24.0,48,52.0,5.0,68.62,54.667,6.0,68.83,54.605,12.837,71.892,96.0,840,7.881,42.427,59.406,5.239,42.427,58.914,0.605,73.947,102.186,34.277,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV294,28.0,56,60.667,5.73,80.06,63.778,7.0,80.3,63.706,14.977,83.874,112.0,1923,7.845,47.058,65.709,5.932,47.058,65.172,0.573,82.03,111.309,77.948,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV295,24.5,49,53.083,5.21,70.05,55.806,6.125,70.26,55.742,13.105,73.39,98.0,1004,7.498,39.493,56.89,5.469,39.493,56.361,0.611,72.073,97.523,39.92,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.1 LA (low SP)_EV296,25.0,50,54.167,5.18,71.48,56.944,6.25,71.69,56.88,13.372,74.887,100.0,856,7.958,41.255,58.245,5.438,41.255,57.749,0.583,73.229,101.638,34.891,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
