Filepath,Optimistic,CPM,PERT,PERT SD,PERT (99%),BB/2 Mean,BB/2 SD,BB/2 (99%),Lognormal Mean,Lognormal SD,Lognormal (99%),Pessimistic,Number of Paths,Average Nodes/Path,Sim Min,Sim Mean,Sim SD,Sim Mode,Sim Median,Sim Skewness,Sim 99%,Sim Max,Sim Time (Seconds),a = ml / ,b = ml * ,Activity Distribution,Number of Simulations,Distribution,Is_Beta,Is_Lognormal,Is_Triangular
Set 3.2 LA (mid SP)_EV249,31.5,63,68.25,5.12,90.07,71.75,7.875,90.33,71.669,16.849,94.358,126.0,973,14.697,55.994,75.481,5.299,55.994,75.048,0.511,89.802,111.566,76.854,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV250,51.5,103,111.583,7.39,147.26,117.306,12.875,147.69,117.173,27.547,154.268,206.0,1612,14.973,93.897,121.588,7.653,93.897,121.061,0.419,141.773,177.142,127.892,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV251,45.0,90,97.5,6.73,128.67,102.5,11.25,129.05,102.384,24.07,134.797,180.0,1920,14.8,79.506,104.254,7.119,79.506,103.748,0.439,123.136,156.671,149.109,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV252,53.5,107,115.917,7.23,152.98,121.861,13.375,153.43,121.723,28.617,160.259,214.0,2700,15.089,95.824,123.539,7.72,95.824,123.061,0.381,143.717,181.791,213.33,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV253,47.5,95,102.917,6.5,135.82,108.194,11.875,136.22,108.072,25.407,142.286,190.0,3024,15.429,86.877,111.169,6.95,86.877,110.721,0.403,129.421,161.42,242.902,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV254,49.5,99,107.25,6.87,141.54,112.75,12.375,141.95,112.623,26.477,148.277,198.0,1416,15.099,88.915,115.324,7.246,88.915,114.868,0.39,134.299,170.145,112.937,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV255,47.0,94,101.833,6.6,134.39,107.056,11.75,134.78,106.935,25.14,140.788,188.0,1072,15.108,83.786,109.43,7.029,83.786,108.973,0.407,127.906,163.555,84.949,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV256,51.5,103,111.583,7.08,147.26,117.306,12.875,147.69,117.173,27.547,154.268,206.0,2070,14.399,89.947,117.365,7.555,89.947,116.898,0.386,137.068,171.654,158.808,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV257,46.5,93,100.75,6.48,132.96,105.917,11.625,133.35,105.797,24.872,139.29,186.0,2160,15.239,81.487,106.557,6.902,81.487,106.107,0.402,124.695,153.798,171.903,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV258,53.5,107,115.917,7.56,152.98,121.861,13.375,153.43,121.723,28.617,160.259,214.0,4080,14.959,94.466,123.184,7.971,94.466,122.673,0.398,144.076,175.615,318.846,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV259,51.0,102,110.5,6.89,145.83,116.167,12.75,146.26,116.035,27.28,152.77,204.0,1336,15.49,90.874,117.297,7.332,90.874,116.836,0.388,136.488,168.515,108.449,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV260,46.5,93,100.75,6.59,132.96,105.917,11.625,133.35,105.797,24.872,139.29,186.0,1704,15.124,79.695,105.954,7.034,79.695,105.5,0.398,124.398,154.37,136.178,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV261,45.5,91,98.583,6.47,130.1,103.639,11.375,130.48,103.522,24.338,136.295,182.0,1680,15.398,82.579,106.612,6.86,82.579,106.14,0.426,124.763,152.129,136.097,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV262,46.5,93,100.75,6.69,132.96,105.917,11.625,133.35,105.797,24.872,139.29,186.0,1992,15.464,84.125,109.43,7.096,84.125,108.959,0.404,128.113,154.236,164.899,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV263,42.5,85,92.083,6.23,121.52,96.806,10.625,121.88,96.696,22.733,127.308,170.0,1520,15.689,76.72,100.186,6.548,76.72,99.73,0.432,117.522,148.863,125.165,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV264,57.0,114,123.5,7.82,162.98,129.833,14.25,163.46,129.687,30.489,170.743,228.0,1820,15.584,103.069,132.015,8.312,103.069,131.489,0.387,153.693,192.288,147.987,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV265,54.0,108,117.0,7.48,154.41,123.0,13.5,154.86,122.861,28.884,161.757,216.0,1872,15.705,98.845,128.403,7.916,98.845,127.922,0.378,149.024,187.474,152.68,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV266,45.0,90,97.5,6.3,128.67,102.5,11.25,129.05,102.384,24.07,134.797,180.0,1240,15.071,79.029,104.914,6.693,79.029,104.461,0.419,122.546,151.811,99.208,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV267,50.5,101,109.417,7.14,144.4,115.028,12.625,144.82,114.898,27.012,151.272,202.0,1320,14.795,88.152,115.477,7.585,88.152,114.981,0.405,135.358,169.564,104.134,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV268,48.0,96,104.0,6.83,137.25,109.333,12.0,137.65,109.21,25.675,143.784,192.0,1440,15.678,87.178,115.036,7.19,87.178,114.575,0.397,133.886,167.099,117.614,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV269,50.0,100,108.333,6.75,142.97,113.889,12.5,143.39,113.76,26.745,149.775,200.0,1536,15.12,89.446,117.165,7.185,89.446,116.709,0.391,135.946,175.203,122.827,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV270,50.5,101,109.417,7.34,144.4,115.028,12.625,144.82,114.898,27.012,151.272,202.0,1200,15.053,87.976,116.709,7.795,87.976,116.175,0.42,137.264,169.135,95.378,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV271,56.5,113,122.417,7.68,161.55,128.694,14.125,162.03,128.549,30.221,169.245,226.0,1875,16.0,100.625,131.0,8.189,100.625,130.492,0.382,152.407,188.187,155.113,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV272,50.5,101,109.417,7.0,144.4,115.028,12.625,144.82,114.898,27.012,151.272,202.0,1880,15.494,86.513,116.02,7.438,86.513,115.545,0.392,135.465,163.595,151.547,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV273,51.0,102,110.5,6.99,145.83,116.167,12.75,146.26,116.035,27.28,152.77,204.0,1300,14.666,92.63,119.093,7.389,92.63,118.62,0.403,138.502,168.366,101.112,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV274,50.0,100,108.333,6.81,142.97,113.889,12.5,143.39,113.76,26.745,149.775,200.0,960,14.55,90.011,114.893,7.215,90.011,114.436,0.392,133.828,166.97,75.063,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV275,46.0,92,99.667,6.48,131.53,104.778,11.5,131.92,104.659,24.605,137.793,184.0,960,14.363,80.513,105.44,6.874,80.513,104.972,0.422,123.596,155.346,75.21,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV276,47.5,95,102.917,6.76,135.82,108.194,11.875,136.22,108.072,25.407,142.286,190.0,1320,15.355,84.172,110.121,7.173,84.172,109.63,0.42,129.039,157.852,107.341,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV277,50.0,100,108.333,6.98,142.97,113.889,12.5,143.39,113.76,26.745,149.775,200.0,1584,15.212,88.216,115.123,7.428,88.216,114.635,0.402,134.628,167.644,127.28,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV278,50.5,101,109.417,6.91,144.4,115.028,12.625,144.82,114.898,27.012,151.272,202.0,570,15.33,90.52,117.201,7.345,90.52,116.743,0.391,136.413,164.763,46.491,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV279,49.0,98,106.167,7.16,140.11,111.611,12.25,140.52,111.485,26.21,146.779,196.0,1920,16.375,84.527,112.371,7.612,84.527,111.852,0.427,132.522,167.579,162.628,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV280,46.0,92,99.667,6.58,131.53,104.778,11.5,131.92,104.659,24.605,137.793,184.0,1760,15.407,80.581,106.478,6.913,80.581,106.014,0.413,124.672,159.165,141.805,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV281,45.5,91,98.583,6.36,130.1,103.639,11.375,130.48,103.522,24.338,136.295,182.0,1872,15.286,79.793,104.761,6.763,79.793,104.309,0.421,122.619,151.236,150.888,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV282,51.0,102,110.5,7.12,145.83,116.167,12.75,146.26,116.035,27.28,152.77,204.0,2736,16.07,90.386,117.545,7.547,90.386,117.06,0.404,137.39,168.624,226.476,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV283,49.5,99,107.25,7.16,141.54,112.75,12.375,141.95,112.623,26.477,148.277,198.0,1632,14.936,88.438,115.528,7.545,88.438,115.014,0.42,135.431,167.255,128.547,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV284,43.0,86,93.167,6.21,122.95,97.944,10.75,123.31,97.834,23.0,128.806,172.0,1140,14.963,74.806,98.419,6.58,74.806,97.959,0.435,115.87,141.349,91.088,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV285,61.5,123,133.25,8.05,175.85,140.083,15.375,176.37,139.925,32.896,184.223,246.0,1872,15.288,109.517,141.018,8.562,109.517,140.513,0.362,163.202,198.428,149.245,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV286,51.5,103,111.583,7.08,147.26,117.306,12.875,147.69,117.173,27.547,154.268,206.0,3600,15.089,92.25,120.381,7.536,92.25,119.896,0.4,140.175,168.316,282.041,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV287,50.0,100,108.333,6.92,142.97,113.889,12.5,143.39,113.76,26.745,149.775,200.0,1440,15.767,88.433,114.864,7.35,88.433,114.397,0.399,134.159,164.947,118.407,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV288,40.5,81,87.75,5.92,115.8,92.25,10.125,116.14,92.146,21.663,121.317,162.0,4320,14.989,71.44,93.272,6.308,71.44,92.825,0.44,109.988,133.558,337.94,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV289,43.0,86,93.167,6.17,122.95,97.944,10.75,123.31,97.834,23.0,128.806,172.0,780,16.923,75.843,99.269,6.584,75.843,98.821,0.422,116.668,142.707,69.354,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV290,48.5,97,105.083,6.71,138.68,110.472,12.125,139.09,110.347,25.942,145.281,194.0,1848,15.448,86.788,112.448,7.148,86.788,111.98,0.406,131.253,159.477,149.248,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV291,54.5,109,118.083,7.5,155.84,124.139,13.625,156.29,123.999,29.152,163.254,218.0,564,15.567,100.891,129.9,7.975,100.891,129.391,0.397,150.83,180.811,46.683,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV292,46.0,92,99.667,6.69,131.53,104.778,11.5,131.92,104.659,24.605,137.793,184.0,570,15.53,79.287,106.547,7.052,79.287,106.07,0.415,125.1,150.216,46.82,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV293,50.5,101,109.417,6.96,144.4,115.028,12.625,144.82,114.898,27.012,151.272,202.0,2400,15.667,89.96,117.397,7.394,89.96,116.919,0.396,136.712,177.136,195.258,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV294,54.5,109,118.083,7.51,155.84,124.139,13.625,156.29,123.999,29.152,163.254,218.0,980,15.786,96.428,125.596,7.975,96.428,125.1,0.387,146.487,183.153,80.9,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV295,51.0,102,110.5,7.12,145.83,116.167,12.75,146.26,116.035,27.28,152.77,204.0,2898,14.986,88.126,116.387,7.598,88.126,115.892,0.405,136.37,166.69,226.261,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV296,54.0,108,117.0,7.18,154.41,123.0,13.5,154.86,122.861,28.884,161.757,216.0,1960,15.386,95.505,123.398,7.641,95.505,122.943,0.375,143.343,175.417,158.266,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV297,55.0,110,119.167,7.3,157.27,125.278,13.75,157.73,125.136,29.419,164.752,220.0,2592,14.806,97.997,126.005,7.762,97.997,125.536,0.376,146.238,187.524,202.23,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV298,44.0,88,95.333,6.54,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,1584,14.735,77.033,102.764,6.872,77.033,102.287,0.43,120.938,150.318,124.026,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV299,47.5,95,102.917,6.74,135.82,108.194,11.875,136.22,108.072,25.407,142.286,190.0,1026,14.0,85.867,112.16,7.296,85.867,111.674,0.419,131.451,165.286,78.065,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV300,51.5,103,111.583,7.13,147.26,117.306,12.875,147.69,117.173,27.547,154.268,206.0,900,15.689,92.366,120.253,7.525,92.366,119.781,0.391,139.938,171.637,74.375,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV301,44.0,88,95.333,6.21,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,552,16.833,78.61,102.447,6.633,78.61,102.008,0.416,119.913,147.505,49.143,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV302,50.0,100,108.333,7.06,142.97,113.889,12.5,143.39,113.76,26.745,149.775,200.0,3840,15.417,88.371,116.387,7.457,88.371,115.898,0.406,135.957,171.089,306.279,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV303,42.5,85,92.083,6.38,121.52,96.806,10.625,121.88,96.696,22.733,127.308,170.0,2520,15.643,75.368,98.872,6.782,75.368,98.398,0.433,116.839,141.59,204.271,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV304,52.0,104,112.667,7.42,148.69,118.444,13.0,149.12,118.311,27.814,155.766,208.0,2304,16.25,93.069,121.658,7.862,93.069,121.141,0.407,142.265,175.457,192.459,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV305,54.0,108,117.0,7.23,154.41,123.0,13.5,154.86,122.861,28.884,161.757,216.0,3168,16.818,97.209,124.253,7.692,97.209,123.781,0.375,144.331,172.99,268.91,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV306,40.0,80,86.667,5.89,114.37,91.111,10.0,114.71,91.008,21.396,119.82,160.0,1920,15.367,70.001,92.762,6.275,70.001,92.322,0.432,109.366,140.089,154.572,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV307,50.0,100,108.333,6.97,142.97,113.889,12.5,143.39,113.76,26.745,149.775,200.0,5184,16.0,89.285,115.801,7.386,89.285,115.321,0.402,135.16,171.438,436.042,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV308,59.0,118,127.833,7.84,168.7,134.389,14.75,169.2,134.237,31.559,176.734,236.0,1122,16.289,108.019,138.434,8.38,108.019,137.93,0.37,160.236,190.91,95.131,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV309,49.5,99,107.25,6.78,141.54,112.75,12.375,141.95,112.623,26.477,148.277,198.0,4800,16.283,86.333,113.54,7.211,86.333,113.073,0.397,132.415,165.476,398.211,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV310,49.5,99,107.25,7.0,141.54,112.75,12.375,141.95,112.623,26.477,148.277,198.0,1360,16.985,89.151,116.351,7.365,89.151,115.856,0.417,135.763,167.038,118.115,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV311,49.0,98,106.167,6.81,140.11,111.611,12.25,140.52,111.485,26.21,146.779,196.0,1248,16.346,88.394,115.283,7.281,88.394,114.811,0.399,134.397,172.833,105.576,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV312,43.0,86,93.167,6.41,122.95,97.944,10.75,123.31,97.834,23.0,128.806,172.0,2208,16.022,75.499,100.04,6.74,75.499,99.568,0.441,117.942,148.459,182.476,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV313,48.0,96,104.0,6.66,137.25,109.333,12.0,137.65,109.21,25.675,143.784,192.0,2520,16.857,86.674,111.625,7.116,86.674,111.167,0.407,130.376,169.821,216.27,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV314,55.0,110,119.167,7.45,157.27,125.278,13.75,157.73,125.136,29.419,164.752,220.0,3024,16.143,99.19,127.853,7.916,99.19,127.369,0.388,148.576,193.159,247.663,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV315,46.5,93,100.75,6.72,132.96,105.917,11.625,133.35,105.797,24.872,139.29,186.0,6912,16.417,81.946,108.665,7.126,81.946,108.187,0.418,127.426,155.487,575.837,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV316,45.0,90,97.5,6.6,128.67,102.5,11.25,129.05,102.384,24.07,134.797,180.0,1472,16.022,79.366,103.876,6.996,79.366,103.386,0.439,122.457,148.954,121.865,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV317,49.5,99,107.25,6.99,141.54,112.75,12.375,141.95,112.623,26.477,148.277,198.0,1488,16.677,88.526,115.075,7.353,88.526,114.599,0.405,134.396,178.343,127.934,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV318,50.5,101,109.417,6.75,144.4,115.028,12.625,144.82,114.898,27.012,151.272,202.0,3456,16.333,92.952,118.731,7.201,92.952,118.285,0.382,137.537,165.584,287.145,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV319,44.0,88,95.333,6.53,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,2176,15.618,76.837,101.4,6.893,76.837,100.919,0.434,119.631,151.59,177.46,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV320,53.0,106,114.833,7.25,151.55,120.722,13.25,151.99,120.586,28.349,158.761,212.0,2160,16.611,95.216,122.695,7.649,95.216,122.206,0.397,142.704,173.641,183.848,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV321,52.5,105,113.75,7.27,150.12,119.583,13.125,150.56,119.448,28.082,157.263,210.0,1152,16.833,94.322,122.848,7.779,94.322,122.365,0.383,143.202,169.219,100.219,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV322,50.0,100,108.333,7.02,142.97,113.889,12.5,143.39,113.76,26.745,149.775,200.0,3584,16.429,90.504,116.236,7.367,90.504,115.753,0.407,135.57,164.657,299.626,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV323,53.0,106,114.833,7.37,151.55,120.722,13.25,151.99,120.586,28.349,158.761,212.0,1872,16.59,94.507,123.751,7.844,94.507,123.254,0.393,144.288,178.217,159.186,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV324,57.0,114,123.5,7.73,162.98,129.833,14.25,163.46,129.687,30.489,170.743,228.0,6912,16.333,102.365,132.18,8.228,102.365,131.67,0.384,153.683,183.812,573.833,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV325,46.5,93,100.75,6.49,132.96,105.917,11.625,133.35,105.797,24.872,139.29,186.0,960,16.833,83.782,108.754,6.819,83.782,108.303,0.416,126.755,154.088,83.128,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV326,46.0,92,99.667,6.61,131.53,104.778,11.5,131.92,104.659,24.605,137.793,184.0,1472,15.772,83.093,108.171,7.039,83.093,107.692,0.421,126.734,157.262,120.861,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV327,50.0,100,108.333,6.78,142.97,113.889,12.5,143.39,113.76,26.745,149.775,200.0,2928,16.32,89.47,115.095,7.225,89.47,114.642,0.388,133.973,165.082,243.315,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV328,46.0,92,99.667,6.58,131.53,104.778,11.5,131.92,104.659,24.605,137.793,184.0,2304,16.667,82.889,106.556,6.92,82.889,106.08,0.427,124.851,155.418,195.874,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV329,45.0,90,97.5,6.29,128.67,102.5,11.25,129.05,102.384,24.07,134.797,180.0,936,16.167,80.95,104.657,6.613,80.95,104.226,0.4,122.033,158.908,78.248,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV330,46.0,92,99.667,6.33,131.53,104.778,11.5,131.92,104.659,24.605,137.793,184.0,3240,15.556,81.211,107.338,6.783,81.211,106.902,0.396,125.115,159.749,259.999,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV331,51.5,103,111.583,7.0,147.26,117.306,12.875,147.69,117.173,27.547,154.268,206.0,104,16.769,91.193,117.972,7.43,91.193,117.509,0.385,137.39,169.444,10.291,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV332,51.0,102,110.5,7.17,145.83,116.167,12.75,146.26,116.035,27.28,152.77,204.0,2560,16.75,91.866,119.264,7.598,91.866,118.766,0.41,139.25,168.285,219.642,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV333,55.5,111,120.25,7.51,158.69,126.417,13.875,159.16,126.274,29.687,166.25,222.0,3600,16.133,99.563,128.378,7.985,99.563,127.872,0.389,149.29,184.665,297.005,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV334,50.0,100,108.333,6.94,142.97,113.889,12.5,143.39,113.76,26.745,149.775,200.0,1056,16.5,88.337,116.393,7.392,88.337,115.922,0.397,135.777,169.765,89.637,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV335,37.0,74,80.167,5.6,105.8,84.278,9.25,106.11,84.183,19.791,110.833,148.0,1512,16.333,67.522,87.913,5.849,67.522,87.481,0.465,103.573,131.407,127.577,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV336,57.5,115,124.583,7.71,164.41,130.972,14.375,164.9,130.824,30.756,172.241,230.0,2100,16.343,105.37,133.667,8.168,105.37,133.163,0.379,154.995,187.035,176.174,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV337,53.0,106,114.833,7.24,151.55,120.722,13.25,151.99,120.586,28.349,158.761,212.0,2106,16.359,93.88,121.03,7.682,93.88,120.535,0.394,141.163,175.502,175.496,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV338,46.5,93,100.75,6.75,132.96,105.917,11.625,133.35,105.797,24.872,139.29,186.0,1590,16.208,84.157,109.376,7.196,84.157,108.871,0.438,128.486,160.877,131.035,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV339,45.5,91,98.583,6.51,130.1,103.639,11.375,130.48,103.522,24.338,136.295,182.0,2816,16.318,80.586,105.878,6.91,80.586,105.422,0.413,124.049,150.415,233.308,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV340,50.0,100,108.333,7.0,142.97,113.889,12.5,143.39,113.76,26.745,149.775,200.0,696,16.586,88.068,116.065,7.435,88.068,115.581,0.402,135.585,166.656,60.611,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV341,50.0,100,108.333,6.87,142.97,113.889,12.5,143.39,113.76,26.745,149.775,200.0,1216,16.684,89.933,116.321,7.338,89.933,115.859,0.39,135.543,165.272,105.967,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV342,47.0,94,101.833,6.74,134.39,107.056,11.75,134.78,106.935,25.14,140.788,188.0,3072,16.375,83.746,108.226,7.095,83.746,107.751,0.415,126.905,162.025,256.684,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV343,51.5,103,111.583,7.05,147.26,117.306,12.875,147.69,117.173,27.547,154.268,206.0,1092,16.143,93.235,121.353,7.562,93.235,120.867,0.394,141.158,174.188,90.651,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV344,40.5,81,87.75,6.23,115.8,92.25,10.125,116.14,92.146,21.663,121.317,162.0,2304,16.667,70.026,94.081,6.614,70.026,93.575,0.479,111.807,150.203,196.647,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV345,45.5,91,98.583,6.52,130.1,103.639,11.375,130.48,103.522,24.338,136.295,182.0,2592,15.806,78.83,104.279,6.938,78.83,103.815,0.422,122.615,148.626,209.134,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV346,50.0,100,108.333,6.82,142.97,113.889,12.5,143.39,113.76,26.745,149.775,200.0,2400,15.98,90.258,117.26,7.266,90.258,116.805,0.39,136.256,164.94,197.746,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.2 LA (mid SP)_EV347,59.5,119,128.917,7.96,170.13,135.528,14.875,170.63,135.375,31.826,178.232,238.0,2160,17.0,102.222,137.324,8.428,102.222,136.808,0.375,159.257,190.037,187.731,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
