Filepath,Optimistic,CPM,PERT,PERT SD,PERT (99%),BB/2 Mean,BB/2 SD,BB/2 (99%),Lognormal Mean,Lognormal SD,Lognormal (99%),Pessimistic,Number of Paths,Average Nodes/Path,Sim Min,Sim Mean,Sim SD,Sim Mode,Sim Median,Sim Skewness,Sim 99%,Sim Max,Sim Time (Seconds),a = ml / ,b = ml * ,Activity Distribution,Number of Simulations,Distribution,Is_Beta,Is_Lognormal,Is_Triangular
Set 4.1 TF (low SP)_EV213,19.0,38,41.167,4.2,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,51,4.686,28.936,43.287,4.483,28.936,42.858,0.615,55.764,78.071,3.004,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV214,15.5,31,33.583,3.85,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62.0,43,4.698,24.856,36.887,4.351,24.856,36.336,0.833,49.62,78.38,2.914,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV215,18.0,36,39.0,3.98,51.47,41.0,4.5,51.62,40.954,9.628,53.919,72.0,56,4.732,27.433,40.968,4.257,27.433,40.533,0.667,52.972,77.122,3.168,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV216,18.0,36,39.0,4.32,51.47,41.0,4.5,51.62,40.954,9.628,53.919,72.0,49,4.918,27.613,41.059,4.594,27.613,40.562,0.687,54.034,79.637,3.142,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV217,16.5,33,35.75,4.12,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66.0,54,4.704,25.703,38.366,4.348,25.703,37.879,0.735,50.803,74.522,3.163,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV218,16.0,32,34.667,3.82,45.75,36.444,4.0,45.88,36.403,8.558,47.928,64.0,50,4.7,25.307,37.505,3.954,25.307,37.076,0.69,48.701,69.773,3.052,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV219,19.5,39,42.25,4.21,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,33,4.939,30.048,44.376,4.494,30.048,43.957,0.6,56.803,85.63,2.612,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV220,22.0,44,47.667,4.62,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88.0,53,4.717,34.199,50.061,4.944,34.199,49.6,0.589,63.687,88.823,3.119,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV221,20.5,41,44.417,4.56,58.62,46.694,5.125,58.79,46.642,10.965,61.408,82.0,39,4.872,32.125,46.95,4.813,32.125,46.445,0.671,60.527,82.143,2.832,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV222,15.5,31,33.583,3.98,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62.0,39,4.718,23.691,36.162,4.105,23.691,35.67,0.788,48.053,70.762,2.794,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV223,12.0,24,26.0,3.32,34.31,27.333,3.0,34.41,27.302,6.419,35.946,48.0,53,4.849,20.53,30.143,3.461,20.53,29.695,0.896,40.428,67.194,3.188,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV224,13.5,27,29.25,3.63,38.6,30.75,3.375,38.71,30.715,7.221,40.439,54.0,40,4.675,21.74,31.87,3.631,21.74,31.392,0.899,42.625,74.518,2.725,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV225,21.0,42,45.5,4.86,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,44,4.705,32.772,49.373,5.066,32.772,48.864,0.651,63.579,92.966,2.881,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV226,19.5,39,42.25,4.24,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,37,5.054,30.02,44.372,4.529,30.02,43.931,0.628,57.001,77.931,2.776,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV227,17.0,34,36.833,4.2,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68.0,34,4.676,27.45,39.723,4.158,27.45,39.239,0.765,51.726,74.186,2.579,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV228,16.0,32,34.667,3.97,45.75,36.444,4.0,45.88,36.403,8.558,47.928,64.0,46,4.783,24.554,36.732,4.237,24.554,36.242,0.759,48.944,78.887,2.951,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV229,20.5,41,44.417,4.66,58.62,46.694,5.125,58.79,46.642,10.965,61.408,82.0,45,4.6,30.945,46.679,4.957,30.945,46.171,0.657,60.619,84.627,2.868,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV230,18.5,37,40.083,4.34,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,47,4.851,28.842,42.443,4.548,28.842,41.958,0.687,55.323,81.556,3.037,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV231,21.0,42,45.5,4.61,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,53,4.849,33.58,49.215,4.956,33.58,48.741,0.615,62.984,91.237,3.179,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV232,14.0,28,30.333,3.82,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56.0,43,4.791,21.922,33.801,4.142,21.922,33.293,0.804,45.86,72.47,2.844,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV233,14.0,28,30.333,3.0,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56.0,40,4.75,22.833,33.225,3.447,22.833,32.83,0.795,43.229,65.669,2.872,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV234,17.5,35,37.917,3.8,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,52,4.808,27.132,40.329,4.027,27.132,39.912,0.675,51.692,76.095,3.097,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV235,16.0,32,34.667,3.72,45.75,36.444,4.0,45.88,36.403,8.558,47.928,64.0,49,4.816,23.928,36.846,3.949,23.928,36.436,0.675,47.947,77.086,3.115,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV236,17.5,35,37.917,3.83,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,34,5.0,27.072,39.834,4.091,27.072,39.421,0.657,51.33,75.45,2.67,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV237,20.0,40,43.333,4.58,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,49,4.816,30.172,45.575,4.865,30.172,45.076,0.665,59.274,94.336,3.035,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV238,16.0,32,34.667,3.79,45.75,36.444,4.0,45.88,36.403,8.558,47.928,64.0,36,4.694,26.99,38.394,3.791,26.99,37.983,0.728,49.22,86.286,2.649,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV239,16.5,33,35.75,4.24,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66.0,53,5.094,26.024,39.303,4.393,26.024,38.785,0.77,51.966,76.581,3.176,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV240,16.0,32,34.667,3.71,45.75,36.444,4.0,45.88,36.403,8.558,47.928,64.0,55,4.6,24.54,36.583,3.914,24.54,36.15,0.722,47.76,73.398,3.152,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV241,17.5,35,37.917,4.18,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,43,4.628,26.269,39.845,4.452,26.269,39.375,0.681,52.386,101.059,2.829,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV242,16.5,33,35.75,4.01,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66.0,51,4.745,25.794,38.638,4.281,25.794,38.155,0.722,50.844,78.423,3.18,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV243,18.5,37,40.083,3.9,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,40,4.675,30.258,43.185,4.104,30.258,42.767,0.672,54.764,78.134,2.749,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV244,12.5,25,27.083,3.65,35.74,28.472,3.125,35.85,28.44,6.686,37.444,50.0,50,4.72,20.23,29.803,3.434,20.23,29.304,0.991,40.259,69.932,3.137,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV245,14.0,28,30.333,3.76,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56.0,44,4.795,22.349,33.104,3.865,22.349,32.634,0.812,44.361,65.554,2.907,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV246,16.0,32,34.667,3.81,45.75,36.444,4.0,45.88,36.403,8.558,47.928,64.0,58,4.569,25.166,37.212,3.939,25.166,36.75,0.789,48.638,72.28,3.176,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV247,17.5,35,37.917,3.93,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,48,4.708,27.298,40.399,4.079,27.298,39.943,0.739,52.083,78.429,2.919,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV248,11.5,23,24.917,2.9,32.88,26.194,2.875,32.98,26.165,6.151,34.448,46.0,36,4.778,18.639,27.232,3.052,18.639,26.841,0.879,36.259,60.702,2.669,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV249,13.0,26,28.167,3.2,37.17,29.611,3.25,37.28,29.578,6.954,38.941,52.0,42,4.81,20.101,29.958,3.341,20.101,29.567,0.774,39.604,63.065,2.853,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV250,13.5,27,29.25,3.29,38.6,30.75,3.375,38.71,30.715,7.221,40.439,54.0,51,4.647,21.867,32.513,3.529,21.867,32.095,0.803,42.783,63.299,3.089,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV251,15.5,31,33.583,4.21,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62.0,56,4.679,24.333,37.381,4.543,24.333,36.848,0.769,50.523,78.107,3.172,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV252,19.0,38,41.167,4.02,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,41,4.634,29.942,43.602,4.242,29.942,43.185,0.631,55.428,81.692,2.903,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV253,17.5,35,37.917,3.7,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,35,4.829,27.532,40.209,3.938,27.532,39.826,0.626,51.161,73.621,2.641,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV254,19.5,39,42.25,4.49,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,31,5.032,30.408,45.28,4.826,30.408,44.783,0.673,58.858,90.839,2.556,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV255,14.0,28,30.333,3.12,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56.0,37,4.757,23.955,34.556,3.515,23.955,34.132,0.831,44.853,77.029,2.728,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV256,18.5,37,40.083,4.44,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,53,4.811,28.873,42.638,4.639,28.873,42.143,0.685,55.781,88.855,3.245,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV257,18.0,36,39.0,4.05,51.47,41.0,4.5,51.62,40.954,9.628,53.919,72.0,44,4.545,29.226,41.815,4.138,29.226,41.354,0.738,53.702,78.257,2.82,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV258,19.5,39,42.25,4.49,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,56,4.768,29.714,44.446,4.778,29.714,43.941,0.69,57.927,87.377,3.166,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV259,15.0,30,32.5,3.41,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60.0,41,4.854,23.381,34.505,3.583,23.381,34.101,0.741,44.767,71.422,2.853,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV260,18.5,37,40.083,3.99,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,53,4.755,28.726,42.242,4.234,28.726,41.822,0.645,54.094,78.572,3.125,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV261,22.5,45,48.75,4.87,64.34,51.25,5.625,64.52,51.192,12.035,67.399,90.0,38,4.868,33.684,51.221,5.199,33.684,50.728,0.612,65.64,94.152,2.886,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV262,17.5,35,37.917,3.94,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,47,4.787,26.159,39.825,4.212,26.159,39.387,0.671,51.726,73.935,2.948,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV263,14.5,29,31.417,3.4,41.46,33.028,3.625,41.58,32.99,7.756,43.435,58.0,31,5.0,22.841,34.071,3.525,22.841,33.705,0.676,44.022,74.196,2.648,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV264,18.5,37,40.083,4.04,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,59,4.627,28.834,42.118,4.313,28.834,41.682,0.647,54.227,79.771,3.183,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV265,21.5,43,46.583,4.68,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86.0,39,4.974,32.75,48.941,5.003,32.75,48.456,0.623,62.881,88.368,2.836,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV266,19.5,39,42.25,4.32,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,41,4.78,30.789,44.914,4.629,30.789,44.449,0.643,57.864,85.873,2.845,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV267,16.0,32,34.667,3.81,45.75,36.444,4.0,45.88,36.403,8.558,47.928,64.0,53,4.491,23.698,36.671,4.086,23.698,36.218,0.728,48.304,74.117,3.071,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV268,14.5,29,31.417,3.53,41.46,33.028,3.625,41.58,32.99,7.756,43.435,58.0,59,4.593,23.181,33.42,3.658,23.181,32.992,0.772,43.972,64.807,3.246,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV269,17.5,35,37.917,3.96,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,46,4.783,28.224,41.181,4.264,28.224,40.722,0.703,53.336,80.287,3.043,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV270,17.0,34,36.833,3.81,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68.0,50,4.82,26.146,38.732,4.064,26.146,38.323,0.655,50.157,75.674,3.125,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV271,19.5,39,42.25,4.24,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,40,4.975,31.003,44.393,4.535,31.003,43.961,0.618,56.992,82.223,2.844,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV272,16.0,32,34.667,3.76,45.75,36.444,4.0,45.88,36.403,8.558,47.928,64.0,45,4.667,26.307,37.828,3.95,26.307,37.379,0.773,49.243,76.337,2.878,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV273,18.5,37,40.083,3.88,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,38,4.842,29.219,42.182,4.123,29.219,41.794,0.607,53.612,78.572,2.752,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV274,15.5,31,33.583,3.96,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62.0,38,4.711,24.271,36.475,4.113,24.271,36.0,0.758,48.339,72.199,2.734,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV275,26.5,53,57.417,5.44,75.77,60.361,6.625,76.0,60.293,14.175,79.381,106.0,60,4.583,41.539,60.279,5.811,41.539,59.765,0.551,76.179,102.58,3.224,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV276,21.0,42,45.5,4.78,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,36,4.722,32.281,47.822,5.108,32.281,47.32,0.63,62.064,97.49,2.674,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV277,17.0,34,36.833,3.84,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68.0,46,4.696,28.407,40.143,4.023,28.407,39.692,0.735,51.642,80.623,2.964,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV278,21.0,42,45.5,4.6,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84.0,40,4.9,32.679,47.88,4.884,32.679,47.389,0.642,61.557,89.248,2.795,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV279,19.0,38,41.167,4.03,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,30,4.733,29.118,43.228,4.306,29.118,42.821,0.599,55.131,78.387,2.485,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV280,18.5,37,40.083,3.99,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,38,4.868,30.522,43.514,4.213,30.522,43.075,0.676,55.399,97.76,2.783,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV281,12.0,24,26.0,3.67,34.31,27.333,3.0,34.41,27.302,6.419,35.946,48.0,44,4.75,18.94,28.633,3.579,18.94,28.109,0.995,39.509,61.717,2.837,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV282,19.0,38,41.167,4.4,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,45,4.778,29.425,43.671,4.689,29.425,43.176,0.69,56.944,83.219,2.945,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV283,14.5,29,31.417,3.63,41.46,33.028,3.625,41.58,32.99,7.756,43.435,58.0,57,4.86,22.505,34.279,3.818,22.505,33.853,0.731,45.192,69.451,3.336,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV284,13.0,26,28.167,3.18,37.17,29.611,3.25,37.28,29.578,6.954,38.941,52.0,43,4.674,20.829,30.701,3.395,20.829,30.29,0.813,40.618,65.79,2.83,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV285,20.0,40,43.333,4.51,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,57,5.105,31.478,45.939,4.758,31.478,45.432,0.686,59.358,90.259,3.345,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV286,19.5,39,42.25,4.16,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,38,4.842,30.943,44.559,4.418,30.943,44.131,0.628,56.869,78.072,2.768,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV287,18.5,37,40.083,4.01,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,44,4.568,29.275,42.358,4.224,29.275,41.942,0.636,54.148,85.077,2.828,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV288,13.5,27,29.25,3.15,38.6,30.75,3.375,38.71,30.715,7.221,40.439,54.0,39,4.795,21.819,31.912,3.3,21.819,31.572,0.683,41.252,60.279,2.741,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV289,20.0,40,43.333,4.53,57.19,45.556,5.0,57.36,45.504,10.698,59.91,80.0,50,4.66,31.825,46.52,4.854,31.825,46.035,0.64,60.082,89.067,2.917,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV290,19.5,39,42.25,4.19,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78.0,45,4.667,30.987,44.601,4.488,30.987,44.17,0.628,57.134,78.876,2.912,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV291,18.5,37,40.083,4.25,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74.0,43,4.791,29.777,43.241,4.567,29.777,42.752,0.692,56.175,87.346,2.853,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV292,12.5,25,27.083,3.68,35.74,28.472,3.125,35.85,28.44,6.686,37.444,50.0,35,4.714,20.288,29.869,3.492,20.288,29.37,0.979,40.473,66.07,2.653,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV293,20.5,41,44.417,4.34,58.62,46.694,5.125,58.79,46.642,10.965,61.408,82.0,51,4.725,31.965,46.745,4.616,31.965,46.307,0.607,59.564,84.363,3.16,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV294,19.0,38,41.167,4.27,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,61,4.689,30.369,44.444,4.654,30.369,43.952,0.675,57.574,77.517,3.307,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV295,15.0,30,32.5,3.5,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60.0,40,4.675,23.661,34.23,3.694,23.661,33.819,0.729,44.771,66.383,2.77,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV296,17.5,35,37.917,3.93,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70.0,46,4.674,28.23,41.137,4.134,28.23,40.681,0.731,52.992,89.341,2.942,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV297,18.0,36,39.0,4.36,51.47,41.0,4.5,51.62,40.954,9.628,53.919,72.0,23,4.87,28.125,42.729,4.362,28.125,42.256,0.719,55.174,83.283,2.31,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV298,14.5,29,31.417,3.15,41.46,33.028,3.625,41.58,32.99,7.756,43.435,58.0,57,4.93,24.537,34.775,3.485,24.537,34.367,0.798,44.902,70.303,3.309,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV299,15.5,31,33.583,4.07,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62.0,33,4.97,24.408,36.81,4.16,24.408,36.31,0.798,48.866,72.133,2.552,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV300,15.0,30,32.5,3.89,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60.0,48,4.625,23.001,34.531,4.079,23.001,34.044,0.777,46.303,73.332,2.939,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV301,19.0,38,41.167,4.02,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,25,4.04,29.727,43.258,4.29,29.727,42.858,0.601,55.112,78.297,2.218,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV302,21.5,43,46.583,4.56,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86.0,27,4.037,33.747,48.922,4.878,33.747,48.469,0.581,62.348,86.522,2.246,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV303,14.0,28,30.333,3.14,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56.0,36,4.111,21.993,32.219,3.313,21.993,31.894,0.632,41.438,75.982,2.536,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV304,15.0,30,32.5,3.81,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60.0,25,4.12,22.693,34.694,3.996,22.693,34.225,0.782,46.225,75.484,2.251,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV305,11.0,22,23.833,2.87,31.45,25.056,2.75,31.55,25.027,5.884,32.95,44.0,31,4.129,16.275,25.329,3.057,16.275,24.905,0.992,34.586,61.25,2.378,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV306,20.5,41,44.417,4.59,58.62,46.694,5.125,58.79,46.642,10.965,61.408,82.0,31,4.129,31.65,47.542,4.969,31.65,47.045,0.642,61.415,85.612,2.332,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV307,19.0,38,41.167,3.97,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76.0,27,4.148,29.783,43.31,4.242,29.783,42.92,0.578,54.987,77.431,2.361,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV308,16.5,33,35.75,3.86,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66.0,25,4.04,24.922,37.54,4.138,24.922,37.096,0.69,49.257,76.134,2.204,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV309,16.0,32,34.667,3.62,45.75,36.444,4.0,45.88,36.403,8.558,47.928,64.0,25,4.04,24.483,36.58,3.87,24.483,36.181,0.67,47.468,71.682,2.182,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV310,9.0,18,19.5,2.09,25.73,20.5,2.25,25.81,20.477,4.814,26.959,36.0,26,4.115,14.963,22.035,2.627,14.963,21.646,1.155,30.287,56.451,2.235,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV311,18.0,36,39.0,4.17,51.47,41.0,4.5,51.62,40.954,9.628,53.919,72.0,27,4.148,27.364,40.958,4.459,27.364,40.488,0.685,53.556,83.02,2.309,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV312,12.5,25,27.083,2.95,35.74,28.472,3.125,35.85,28.44,6.686,37.444,50.0,27,4.111,18.816,28.5,3.141,18.816,28.162,0.7,37.395,53.637,2.215,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.1 TF (low SP)_EV313,14.0,28,30.333,3.37,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56.0,28,4.143,21.961,32.475,3.685,21.961,32.061,0.741,43.072,64.939,2.324,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
