Filepath,Optimistic,CPM,PERT,PERT SD,PERT (99%),BB/2 Mean,BB/2 SD,BB/2 (99%),Lognormal Mean,Lognormal SD,Lognormal (99%),Pessimistic,Number of Paths,Average Nodes/Path,Sim Min,Sim Mean,Sim SD,Sim Mode,Sim Median,Sim Skewness,Sim 99%,Sim Max,Sim Time (Seconds),a = ml / ,b = ml * ,Activity Distribution,Number of Simulations,Distribution,Is_Beta,Is_Lognormal,Is_Triangular
Set 4.2 TF (mid SP)_EV253,41.0,82,88.833,5.81,117.23,93.389,10.25,117.58,93.283,21.931,122.815,164.0,21,8.429,69.788,93.279,6.215,69.788,92.854,0.418,109.685,133.069,2.665,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV254,39.0,78,84.5,5.85,111.52,88.833,9.75,111.84,88.733,20.861,116.824,156.0,25,8.04,65.719,88.736,6.267,65.719,88.286,0.446,105.424,135.79,2.848,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV255,40.0,80,86.667,5.71,114.37,91.111,10.0,114.71,91.008,21.396,119.82,160.0,25,8.8,69.856,91.021,6.107,69.856,90.611,0.426,107.22,132.854,2.925,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV256,48.0,96,104.0,6.65,137.25,109.333,12.0,137.65,109.21,25.675,143.784,192.0,22,8.955,83.211,109.209,7.117,83.211,108.78,0.382,127.81,155.831,2.76,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV257,36.0,72,78.0,5.42,102.94,82.0,9.0,103.24,81.907,19.256,107.838,144.0,21,8.524,61.434,81.92,5.797,61.434,81.488,0.467,97.44,121.829,2.65,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV258,34.5,69,74.75,5.11,98.65,78.583,8.625,98.94,78.495,18.454,103.344,138.0,25,7.32,58.343,78.493,5.451,58.343,78.103,0.444,92.977,121.147,2.699,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV259,38.5,77,83.417,5.63,110.09,87.694,9.625,110.41,87.595,20.593,115.326,154.0,25,9.32,65.542,87.599,6.018,65.542,87.185,0.435,103.558,134.973,2.981,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV260,51.5,103,111.583,6.98,147.26,117.306,12.875,147.69,117.173,27.547,154.268,206.0,25,8.96,87.868,117.188,7.467,87.868,116.725,0.38,136.68,167.938,2.92,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV261,51.0,102,110.5,7.19,145.83,116.167,12.75,146.26,116.035,27.28,152.77,204.0,18,8.778,88.331,116.042,7.685,88.331,115.538,0.406,136.227,170.495,2.544,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV262,44.0,88,95.333,6.51,125.81,100.222,11.0,126.18,100.109,23.535,131.802,176.0,24,9.083,75.679,100.207,6.959,75.679,99.714,0.442,118.714,159.845,2.891,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV263,35.5,71,76.917,5.14,101.51,80.861,8.875,101.81,80.77,18.989,106.34,142.0,33,7.545,60.161,80.773,5.5,60.161,80.387,0.444,95.388,128.842,3.138,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV264,38.0,76,82.333,5.68,108.66,86.556,9.5,108.98,86.458,20.326,113.829,152.0,30,7.8,65.551,86.461,6.082,65.551,86.017,0.457,102.693,135.116,2.989,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV265,47.5,95,102.917,6.77,135.82,108.194,11.875,136.22,108.072,25.407,142.286,190.0,18,8.944,82.702,108.07,7.243,82.702,107.585,0.414,127.147,153.119,2.538,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV266,37.0,74,80.167,5.55,105.8,84.278,9.25,106.11,84.183,19.791,110.833,148.0,20,8.5,63.177,84.192,5.927,63.177,83.758,0.462,100.037,128.881,2.663,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV267,48.0,96,104.0,6.62,137.25,109.333,12.0,137.65,109.21,25.675,143.784,192.0,18,8.833,82.45,109.213,7.081,82.45,108.759,0.404,127.832,154.771,2.59,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV268,36.0,72,78.0,5.29,102.94,82.0,9.0,103.24,81.907,19.256,107.838,144.0,15,9.2,61.805,81.907,5.659,61.805,81.501,0.442,96.921,122.315,2.33,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV269,42.5,85,92.083,6.06,121.52,96.806,10.625,121.88,96.696,22.733,127.308,170.0,23,8.0,73.337,96.712,6.474,73.337,96.259,0.431,113.843,151.458,2.728,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV270,40.5,81,87.75,6.07,115.8,92.25,10.125,116.14,92.146,21.663,121.317,162.0,22,8.045,69.304,92.141,6.498,69.304,91.674,0.455,109.498,137.956,2.665,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV271,41.0,82,88.833,5.87,117.23,93.389,10.25,117.58,93.283,21.931,122.815,164.0,24,8.542,69.463,93.283,6.279,69.463,92.851,0.42,109.831,135.239,2.794,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV272,35.0,70,75.833,5.42,100.08,79.722,8.75,100.37,79.632,18.721,104.842,140.0,26,7.654,59.719,79.652,5.797,59.719,79.204,0.482,95.233,120.474,2.796,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV273,42.0,84,91.0,6.01,120.09,95.667,10.5,120.45,95.559,22.465,125.811,168.0,29,8.966,72.173,95.571,6.429,72.173,95.145,0.407,112.475,137.961,3.164,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV274,41.5,83,89.917,5.97,118.66,94.528,10.375,119.01,94.421,22.198,124.313,166.0,23,8.261,72.125,94.43,6.396,72.125,94.002,0.425,111.358,136.317,2.748,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV275,35.0,70,75.833,5.37,100.08,79.722,8.75,100.37,79.632,18.721,104.842,140.0,23,7.783,58.842,79.64,5.745,58.842,79.193,0.496,95.117,125.005,2.694,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV276,43.0,86,93.167,5.98,122.95,97.944,10.75,123.31,97.834,23.0,128.806,172.0,27,8.778,75.027,97.87,6.393,75.027,97.448,0.404,114.663,148.852,3.021,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV277,34.5,69,74.75,5.2,98.65,78.583,8.625,98.94,78.495,18.454,103.344,138.0,24,8.583,59.805,78.497,5.558,59.805,78.091,0.461,93.379,122.955,2.875,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV278,44.5,89,96.417,6.35,127.24,101.361,11.125,127.62,101.247,23.803,133.299,178.0,25,8.16,76.575,101.255,6.799,76.575,100.804,0.417,119.2,154.015,2.815,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV279,43.0,86,93.167,6.23,122.95,97.944,10.75,123.31,97.834,23.0,128.806,172.0,21,8.857,74.599,97.83,6.669,74.599,97.369,0.434,115.541,146.023,2.687,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV280,41.5,83,89.917,6.12,118.66,94.528,10.375,119.01,94.421,22.198,124.313,166.0,20,8.1,70.845,94.423,6.534,70.845,93.949,0.453,111.837,140.492,2.699,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV281,41.0,82,88.833,5.76,117.23,93.389,10.25,117.58,93.283,21.931,122.815,164.0,28,8.571,71.131,93.335,6.164,71.131,92.931,0.408,109.531,132.644,4.014,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV282,40.0,80,86.667,5.68,114.37,91.111,10.0,114.71,91.008,21.396,119.82,160.0,30,7.267,69.026,90.996,6.077,69.026,90.573,0.431,107.094,134.457,3.994,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV283,46.5,93,100.75,6.76,132.96,105.917,11.625,133.35,105.797,24.872,139.29,186.0,18,8.889,78.895,105.786,7.23,78.895,105.285,0.433,125.041,152.141,2.649,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV284,40.0,80,86.667,5.93,114.37,91.111,10.0,114.71,91.008,21.396,119.82,160.0,16,9.062,66.949,90.994,6.333,66.949,90.533,0.459,107.919,140.962,2.427,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV285,45.0,90,97.5,6.56,128.67,102.5,11.25,129.05,102.384,24.07,134.797,180.0,30,8.1,78.867,102.377,7.014,78.867,101.891,0.434,120.943,150.652,3.093,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV286,46.5,93,100.75,6.48,132.96,105.917,11.625,133.35,105.797,24.872,139.29,186.0,21,7.952,80.564,105.792,6.933,80.564,105.33,0.407,124.0,151.949,2.573,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV287,46.5,93,100.75,6.55,132.96,105.917,11.625,133.35,105.797,24.872,139.29,186.0,25,7.92,80.391,105.853,7.012,80.391,105.386,0.415,124.319,149.293,2.851,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV288,33.5,67,72.583,5.03,95.79,76.306,8.375,96.07,76.219,17.919,100.349,134.0,22,8.727,57.841,76.225,5.385,57.841,75.824,0.47,90.657,116.759,2.754,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV289,40.5,81,87.75,5.77,115.8,92.25,10.125,116.14,92.146,21.663,121.317,162.0,28,7.429,69.157,92.15,6.168,69.157,91.741,0.415,108.422,134.254,2.886,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV290,46.0,92,99.667,6.73,131.53,104.778,11.5,131.92,104.659,24.605,137.793,184.0,15,9.467,80.275,104.656,7.195,80.275,104.157,0.427,123.653,156.86,2.504,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV291,36.0,72,78.0,5.2,102.94,82.0,9.0,103.24,81.907,19.256,107.838,144.0,23,8.348,61.604,81.915,5.562,61.604,81.517,0.453,96.744,122.839,2.789,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV292,35.0,70,75.833,4.92,100.08,79.722,8.75,100.37,79.632,18.721,104.842,140.0,25,7.84,61.672,79.632,5.266,61.672,79.276,0.426,93.54,114.055,2.776,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV293,46.5,93,100.75,6.62,132.96,105.917,11.625,133.35,105.797,24.872,139.29,186.0,25,8.4,78.885,105.794,7.082,78.885,105.314,0.42,124.48,162.482,2.905,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV294,44.5,89,96.417,5.9,127.24,101.361,11.125,127.62,101.247,23.803,133.299,178.0,34,7.471,78.122,101.25,6.313,78.122,100.879,0.362,117.647,142.068,3.156,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV295,40.5,81,87.75,5.72,115.8,92.25,10.125,116.14,92.146,21.663,121.317,162.0,22,7.909,69.251,92.151,6.112,69.251,91.744,0.416,108.243,134.153,2.64,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV296,43.5,87,94.25,5.98,124.38,99.083,10.875,124.75,98.971,23.268,130.304,174.0,26,7.346,75.848,98.959,6.401,75.848,98.551,0.399,115.769,141.728,2.786,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV297,49.0,98,106.167,6.63,140.11,111.611,12.25,140.52,111.485,26.21,146.779,196.0,19,8.316,85.911,111.487,7.096,85.911,111.052,0.381,129.984,158.512,2.578,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV298,51.0,102,110.5,7.04,145.83,116.167,12.75,146.26,116.035,27.28,152.77,204.0,28,8.0,89.431,116.031,7.538,89.431,115.562,0.388,135.76,176.802,2.965,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV299,36.5,73,79.083,5.46,104.37,83.139,9.125,104.67,83.045,19.524,109.335,146.0,21,8.952,63.223,83.136,5.85,63.223,82.705,0.461,98.769,122.529,2.726,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV300,37.5,75,81.25,5.53,107.23,85.417,9.375,107.54,85.32,20.058,112.331,150.0,26,8.269,65.601,85.681,5.932,65.601,85.263,0.447,101.442,128.971,2.919,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV301,47.5,95,102.917,6.91,135.82,108.194,11.875,136.22,108.072,25.407,142.286,190.0,16,6.5,80.894,108.081,7.394,80.894,107.57,0.428,127.649,155.789,2.288,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV302,38.5,77,83.417,5.49,110.09,87.694,9.625,110.41,87.595,20.593,115.326,154.0,16,6.375,67.32,87.592,5.879,67.32,87.194,0.427,103.172,131.374,2.221,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV303,40.0,80,86.667,5.59,114.37,91.111,10.0,114.71,91.008,21.396,119.82,160.0,17,6.235,69.808,91.006,5.983,69.808,90.602,0.421,106.794,136.467,2.21,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV304,36.0,72,78.0,5.44,102.94,82.0,9.0,103.24,81.907,19.256,107.838,144.0,16,6.375,62.448,81.919,5.822,62.448,81.468,0.493,97.64,135.863,2.197,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV305,46.5,93,100.75,6.69,132.96,105.917,11.625,133.35,105.797,24.872,139.29,186.0,16,6.375,79.918,105.791,7.158,79.918,105.308,0.423,124.725,156.745,2.256,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV306,43.0,86,93.167,6.22,122.95,97.944,10.75,123.31,97.834,23.0,128.806,172.0,16,6.438,74.535,97.846,6.654,74.535,97.394,0.425,115.429,143.653,2.261,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV307,46.5,93,100.75,6.7,132.96,105.917,11.625,133.35,105.797,24.872,139.29,186.0,16,6.375,79.667,105.793,7.18,79.667,105.3,0.428,124.817,159.915,2.276,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV308,48.0,96,104.0,6.93,137.25,109.333,12.0,137.65,109.21,25.675,143.784,192.0,19,6.368,80.832,109.223,7.418,80.832,108.732,0.414,128.779,158.184,2.379,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV309,38.0,76,82.333,5.49,108.66,86.556,9.5,108.98,86.458,20.326,113.829,152.0,16,6.5,66.062,86.458,5.873,66.062,86.05,0.436,102.023,127.186,2.194,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV310,39.5,79,85.583,5.79,112.94,89.972,9.875,113.28,89.871,21.128,118.322,158.0,18,6.611,68.352,89.873,6.2,68.352,89.429,0.448,106.384,133.826,2.346,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV311,34.0,68,73.667,5.16,97.22,77.444,8.5,97.5,77.357,18.186,101.847,136.0,16,6.5,57.374,77.355,5.52,57.374,76.952,0.452,92.076,119.174,2.218,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV312,39.5,79,85.583,5.75,112.94,89.972,9.875,113.28,89.871,21.128,118.322,158.0,17,6.529,68.72,89.879,6.154,68.72,89.446,0.448,106.257,136.72,2.259,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV313,40.0,80,86.667,6.14,114.37,91.111,10.0,114.71,91.008,21.396,119.82,160.0,16,6.5,69.304,91.013,6.57,69.304,90.531,0.462,108.585,137.826,2.189,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV314,48.0,96,104.0,6.58,137.25,109.333,12.0,137.65,109.21,25.675,143.784,192.0,16,6.375,84.623,109.22,7.033,84.623,108.772,0.387,127.605,153.009,2.271,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV315,55.5,111,120.25,7.69,158.69,126.417,13.875,159.16,126.274,29.687,166.25,222.0,17,6.235,96.35,126.273,8.232,96.35,125.754,0.386,147.766,176.548,2.234,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV316,36.5,73,79.083,5.27,104.37,83.139,9.125,104.67,83.045,19.524,109.335,146.0,17,6.353,61.552,83.058,5.654,61.552,82.668,0.439,98.064,122.343,2.217,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV317,33.0,66,71.5,5.02,94.36,75.167,8.25,94.64,75.082,17.651,98.851,132.0,18,6.278,56.037,75.083,5.374,56.037,74.682,0.472,89.502,120.428,2.287,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV318,45.5,91,98.583,6.63,130.1,103.639,11.375,130.48,103.522,24.338,136.295,182.0,16,6.5,79.231,103.519,7.095,79.231,103.014,0.445,122.406,161.683,2.286,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV319,39.5,79,85.583,5.77,112.94,89.972,9.875,113.28,89.871,21.128,118.322,158.0,17,6.412,67.222,89.866,6.174,67.222,89.428,0.441,106.308,133.805,2.301,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV320,49.0,98,106.167,6.77,140.11,111.611,12.25,140.52,111.485,26.21,146.779,196.0,16,6.5,84.473,111.496,7.234,84.473,111.039,0.393,130.441,154.971,2.188,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV321,34.0,68,73.667,5.05,97.22,77.444,8.5,97.5,77.357,18.186,101.847,136.0,16,6.5,56.576,77.349,5.401,56.576,76.959,0.452,91.721,116.061,2.237,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV322,42.0,84,91.0,5.93,120.09,95.667,10.5,120.45,95.559,22.465,125.811,168.0,16,6.375,72.751,95.567,6.347,72.751,95.143,0.42,112.32,137.102,2.233,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV323,50.0,100,108.333,7.07,142.97,113.889,12.5,143.39,113.76,26.745,149.775,200.0,17,6.353,86.534,113.76,7.562,86.534,113.264,0.406,133.649,164.936,2.244,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV324,57.5,115,124.583,7.7,164.41,130.972,14.375,164.9,130.824,30.756,172.241,230.0,16,6.438,99.74,130.816,8.241,99.74,130.312,0.374,152.26,186.73,2.19,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV325,35.0,70,75.833,5.18,100.08,79.722,8.75,100.37,79.632,18.721,104.842,140.0,16,6.5,59.466,79.622,5.542,59.466,79.22,0.449,94.371,118.129,2.233,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV326,50.5,101,109.417,6.91,144.4,115.028,12.625,144.82,114.898,27.012,151.272,202.0,16,6.438,88.143,114.893,7.394,88.143,114.424,0.392,134.251,166.356,2.2,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV327,42.0,84,91.0,6.42,120.09,95.667,10.5,120.45,95.559,22.465,125.811,168.0,16,6.438,71.391,95.565,6.867,71.391,95.064,0.452,113.893,143.761,2.195,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV328,31.5,63,68.25,4.96,90.07,71.75,7.875,90.33,71.669,16.849,94.358,126.0,16,6.5,54.061,71.674,5.306,54.061,71.253,0.502,86.011,113.702,2.213,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV329,40.0,80,86.667,5.71,114.37,91.111,10.0,114.71,91.008,21.396,119.82,160.0,17,6.353,68.592,91.008,6.107,68.592,90.601,0.418,107.139,138.481,2.276,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV330,41.5,83,89.917,6.02,118.66,94.528,10.375,119.01,94.421,22.198,124.313,166.0,16,6.375,71.166,94.409,6.439,71.166,93.965,0.43,111.485,137.468,2.217,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV331,33.5,67,72.583,4.98,95.79,76.306,8.375,96.07,76.219,17.919,100.349,134.0,16,6.438,56.828,76.216,5.327,56.828,75.821,0.463,90.431,117.979,2.234,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV332,34.0,68,73.667,5.35,97.22,77.444,8.5,97.5,77.357,18.186,101.847,136.0,16,6.5,56.525,77.357,5.727,56.525,76.916,0.487,92.735,128.696,2.263,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV333,51.0,102,110.5,7.08,145.83,116.167,12.75,146.26,116.035,27.28,152.77,204.0,19,6.579,87.572,116.043,7.563,87.572,115.575,0.387,135.85,166.851,2.338,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV334,46.5,93,100.75,6.51,132.96,105.917,11.625,133.35,105.797,24.872,139.29,186.0,16,6.438,80.803,105.798,6.965,80.803,105.348,0.397,124.045,155.85,2.188,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV335,31.5,63,68.25,4.64,90.07,71.75,7.875,90.33,71.669,16.849,94.358,126.0,16,6.375,52.993,71.666,4.969,52.993,71.303,0.455,84.913,104.936,2.275,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV336,29.5,59,63.917,4.52,84.35,67.194,7.375,84.6,67.119,15.779,88.367,118.0,16,6.375,50.642,67.145,4.834,50.642,66.781,0.465,80.054,102.871,2.254,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV337,30.5,61,66.083,4.7,87.21,69.472,7.625,87.47,69.394,16.314,91.362,122.0,16,6.438,52.816,69.426,5.024,52.816,69.036,0.496,82.984,105.476,2.265,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV338,43.5,87,94.25,6.24,124.38,99.083,10.875,124.75,98.971,23.268,130.304,174.0,16,6.438,74.731,98.979,6.668,74.731,98.523,0.426,116.615,151.116,2.17,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV339,45.0,90,97.5,6.21,128.67,102.5,11.25,129.05,102.384,24.07,134.797,180.0,16,6.5,79.123,102.375,6.649,79.123,101.951,0.39,119.779,147.326,2.195,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV340,39.5,79,85.583,5.86,112.94,89.972,9.875,113.28,89.871,21.128,118.322,158.0,16,6.375,68.346,89.867,6.262,68.346,89.407,0.455,106.568,141.196,2.189,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV341,37.0,74,80.167,5.41,105.8,84.278,9.25,106.11,84.183,19.791,110.833,148.0,16,6.438,63.859,84.183,5.78,63.859,83.767,0.442,99.52,123.965,2.213,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV342,43.5,87,94.25,6.19,124.38,99.083,10.875,124.75,98.971,23.268,130.304,174.0,16,6.375,75.478,98.978,6.629,75.478,98.533,0.414,116.41,145.823,2.223,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV343,37.5,75,81.25,5.7,107.23,85.417,9.375,107.54,85.32,20.058,112.331,150.0,20,6.0,64.4,85.32,6.095,64.4,84.878,0.461,101.584,134.618,2.33,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV344,34.0,68,73.667,4.99,97.22,77.444,8.5,97.5,77.357,18.186,101.847,136.0,15,6.6,58.746,77.356,5.336,58.746,76.966,0.462,91.598,120.505,2.244,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV345,44.5,89,96.417,6.45,127.24,101.361,11.125,127.62,101.247,23.803,133.299,178.0,15,6.6,77.683,101.243,6.905,77.683,100.764,0.432,119.53,156.391,2.274,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV346,36.5,73,79.083,5.26,104.37,83.139,9.125,104.67,83.045,19.524,109.335,146.0,16,6.5,63.314,83.05,5.633,63.314,82.653,0.443,98.012,133.674,2.2,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV347,51.5,103,111.583,7.2,147.26,117.306,12.875,147.69,117.173,27.547,154.268,206.0,17,6.294,89.063,117.173,7.699,89.063,116.676,0.396,137.376,166.062,2.213,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV348,43.5,87,94.25,6.16,124.38,99.083,10.875,124.75,98.971,23.268,130.304,174.0,18,6.333,74.672,98.969,6.603,74.672,98.512,0.427,116.457,151.619,2.255,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV349,45.0,90,97.5,6.43,128.67,102.5,11.25,129.05,102.384,24.07,134.797,180.0,16,6.438,77.519,102.377,6.879,77.519,101.917,0.418,120.543,147.67,2.218,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV350,50.5,101,109.417,7.02,144.4,115.028,12.625,144.82,114.898,27.012,151.272,202.0,17,6.529,88.12,114.879,7.517,88.12,114.401,0.397,134.582,167.847,2.216,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV351,38.0,76,82.333,5.35,108.66,86.556,9.5,108.98,86.458,20.326,113.829,152.0,15,6.4,66.89,86.46,5.728,66.89,86.075,0.425,101.587,129.544,2.187,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 4.2 TF (mid SP)_EV352,46.0,92,99.667,6.46,131.53,104.778,11.5,131.92,104.659,24.605,137.793,184.0,16,6.375,78.579,104.665,6.912,78.579,104.211,0.404,122.788,157.283,2.228,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
