Filepath,Optimistic,CPM,PERT,PERT SD,PERT (99%),BB/2 Mean,BB/2 SD,BB/2 (99%),Lognormal Mean,Lognormal SD,Lognormal (99%),Pessimistic,Number of Paths,Average Nodes/Path,Sim Min,Sim Mean,Sim SD,Sim Mode,Sim Median,Sim Skewness,Sim 99%,Sim Max,Sim Time (Seconds),a = ml / ,b = ml * ,Activity Distribution,Number of Simulations,Distribution,Is_Beta,Is_Lognormal,Is_Triangular
Set 3.3 LA (high SP)_EV244,80.5,161,174.417,8.69,230.18,183.361,20.125,230.86,183.154,43.059,241.137,322.0,48,24.833,147.921,183.299,9.303,147.921,182.839,0.307,207.073,238.431,7.352,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV245,74.0,148,160.333,8.18,211.59,168.556,18.5,212.21,168.365,39.582,221.666,296.0,48,25.0,128.215,170.211,8.734,128.215,169.767,0.311,192.568,221.952,7.44,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV246,78.5,157,170.083,8.52,224.46,178.806,19.625,225.12,178.604,41.989,235.146,314.0,48,24.25,144.687,180.018,9.114,144.687,179.554,0.305,203.275,232.773,7.134,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV247,70.0,140,151.667,7.91,200.16,159.444,17.5,200.74,159.264,37.442,209.684,280.0,48,25.167,128.43,159.595,8.462,128.43,159.127,0.332,181.326,216.958,7.409,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV248,64.5,129,139.75,7.34,184.43,146.917,16.125,184.97,146.751,34.501,193.209,258.0,48,24.5,118.874,149.12,7.851,118.874,148.678,0.345,169.436,199.258,7.2,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV249,67.5,135,146.25,7.79,193.01,153.75,16.875,193.57,153.576,36.105,202.196,270.0,48,24.167,122.783,155.136,8.309,122.783,154.683,0.341,176.537,211.414,7.131,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV250,75.5,151,163.583,8.56,215.88,171.972,18.875,216.52,171.778,40.384,226.16,302.0,40,22.8,135.822,171.881,9.16,135.822,171.399,0.33,195.473,223.209,6.077,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV251,81.0,162,175.5,8.87,231.61,184.5,20.25,232.29,184.292,43.326,242.635,324.0,48,25.167,148.129,185.326,9.48,148.129,184.842,0.311,209.589,250.45,7.314,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV252,77.5,155,167.917,8.71,221.6,176.528,19.375,222.25,176.328,41.454,232.151,310.0,48,24.833,139.725,176.851,9.316,139.725,176.344,0.327,200.828,238.191,7.28,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV253,73.0,146,158.167,8.15,208.73,166.278,18.25,209.35,166.09,39.047,218.671,292.0,48,25.0,133.06,166.99,8.678,133.06,166.524,0.329,189.312,225.545,7.363,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV254,69.0,138,149.5,7.81,197.3,157.167,17.25,197.88,156.989,36.908,206.689,276.0,48,25.0,126.846,158.5,8.327,126.846,158.045,0.335,179.934,209.788,7.307,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV255,69.5,139,150.583,8.03,198.73,158.306,17.375,199.31,158.127,37.175,208.187,278.0,48,24.5,127.687,159.567,8.57,127.687,159.092,0.339,181.707,213.739,7.253,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV256,71.5,143,154.917,8.25,204.44,162.861,17.875,205.05,162.677,38.245,214.178,286.0,48,23.833,129.433,163.724,8.824,129.433,163.229,0.34,186.462,224.158,7.125,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV257,69.0,138,149.5,7.95,197.3,157.167,17.25,197.88,156.989,36.908,206.689,276.0,48,23.0,121.96,157.662,8.484,121.96,157.191,0.344,179.553,215.983,6.948,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV258,73.0,146,158.167,8.4,208.73,166.278,18.25,209.35,166.09,39.047,218.671,292.0,48,25.167,132.296,167.811,8.936,132.296,167.329,0.335,190.809,226.477,7.385,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV259,57.0,114,123.5,7.02,162.98,129.833,14.25,163.46,129.687,30.489,170.743,228.0,32,25.5,102.616,130.829,7.428,102.616,130.383,0.375,150.219,177.072,5.48,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV260,64.0,128,138.667,7.39,183.0,145.778,16.0,183.54,145.613,34.233,191.711,256.0,48,23.833,118.0,147.471,7.932,118.0,147.023,0.347,167.98,196.197,7.079,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV261,75.5,151,163.583,8.53,215.88,171.972,18.875,216.52,171.778,40.384,226.16,302.0,64,24.0,138.706,171.951,9.111,138.706,171.468,0.326,195.389,229.666,9.052,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV262,62.5,125,135.417,7.15,178.71,142.361,15.625,179.24,142.2,33.431,187.218,250.0,32,24.25,115.359,143.126,7.659,115.359,142.7,0.346,162.912,192.513,5.353,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV263,74.0,148,160.333,8.29,211.59,168.556,18.5,212.21,168.365,39.582,221.666,296.0,36,25.167,135.145,169.089,8.855,135.145,168.619,0.326,191.828,227.052,5.924,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV264,77.5,155,167.917,8.62,221.6,176.528,19.375,222.25,176.328,41.454,232.151,310.0,48,24.75,142.66,176.426,9.227,142.66,175.922,0.326,200.141,231.608,7.323,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV265,65.5,131,141.917,7.62,187.29,149.194,16.375,187.84,149.026,35.035,196.205,262.0,48,24.833,120.275,150.307,8.049,120.275,149.852,0.349,171.154,205.506,7.313,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV266,71.0,142,153.833,8.19,203.01,161.722,17.75,203.61,161.539,37.977,212.68,284.0,48,25.167,128.172,164.066,8.662,128.172,163.589,0.344,186.443,224.249,7.519,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV267,73.5,147,159.25,8.04,210.16,167.417,18.375,210.78,167.227,39.315,220.169,294.0,48,25.167,133.547,167.483,8.592,133.547,167.03,0.322,189.602,232.951,7.451,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV268,68.0,136,147.333,7.7,194.44,154.889,17.0,195.01,154.714,36.373,203.693,272.0,36,23.444,122.373,155.205,8.212,122.373,154.77,0.33,176.336,205.066,5.636,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV269,78.5,157,170.083,8.61,224.46,178.806,19.625,225.12,178.604,41.989,235.146,314.0,36,23.556,141.083,180.489,9.208,141.083,180.017,0.313,204.064,237.156,5.735,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV270,63.0,126,136.5,7.28,180.14,143.5,15.75,180.67,143.338,33.698,188.716,252.0,64,22.5,114.642,145.264,7.704,114.642,144.825,0.348,165.189,195.382,8.658,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV271,66.0,132,143.0,7.79,188.72,150.333,16.5,189.27,150.163,35.303,197.702,264.0,32,25.5,116.489,151.4,8.312,116.489,150.922,0.352,172.943,201.532,5.518,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV272,67.0,134,145.167,7.66,191.58,152.611,16.75,192.14,152.439,35.838,200.698,268.0,48,23.333,123.743,153.118,8.173,123.743,152.668,0.342,174.209,209.904,7.094,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV273,72.5,145,157.083,8.04,207.3,165.139,18.125,207.91,164.952,38.78,217.173,290.0,64,24.0,134.528,165.623,8.596,134.528,165.168,0.326,187.724,225.536,8.903,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV274,65.5,131,141.917,7.66,187.29,149.194,16.375,187.84,149.026,35.035,196.205,262.0,40,25.6,115.008,149.601,8.13,115.008,149.119,0.358,170.758,202.954,6.552,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV275,73.0,146,158.167,8.19,208.73,166.278,18.25,209.35,166.09,39.047,218.671,292.0,48,24.5,134.535,166.668,8.751,134.535,166.208,0.325,189.143,222.788,7.27,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV276,77.0,154,166.833,8.43,220.17,175.389,19.25,220.82,175.191,41.187,230.653,308.0,64,24.0,142.446,175.985,9.009,142.446,175.524,0.314,199.022,232.605,9.016,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV277,78.0,156,169.0,8.59,223.03,177.667,19.5,223.69,177.466,41.722,233.648,312.0,48,24.667,141.618,178.526,9.21,141.618,178.043,0.32,202.124,240.86,7.372,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV278,72.0,144,156.0,7.95,205.87,164.0,18.0,206.48,163.815,38.512,215.675,288.0,40,23.8,131.404,163.871,8.514,131.404,163.43,0.323,185.766,218.823,6.238,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV279,63.5,127,137.583,7.42,181.57,144.639,15.875,182.1,144.475,33.966,190.214,254.0,48,25.0,115.487,146.487,7.819,115.487,146.046,0.348,166.738,199.172,7.371,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV280,72.5,145,157.083,8.24,207.3,165.139,18.125,207.91,164.952,38.78,217.173,290.0,48,24.667,128.609,166.812,8.805,128.609,166.34,0.325,189.442,220.116,7.446,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV281,90.5,181,196.083,9.87,258.77,206.139,22.625,259.53,205.906,48.408,271.092,362.0,48,25.0,166.335,205.953,10.563,166.335,205.42,0.309,233.037,276.528,7.466,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV282,82.0,164,177.667,8.83,234.47,186.778,20.5,235.16,186.567,43.861,245.63,328.0,40,23.9,153.692,188.414,9.436,153.692,187.933,0.311,212.589,249.634,6.264,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV283,65.5,131,141.917,7.54,187.29,149.194,16.375,187.84,149.026,35.035,196.205,262.0,48,25.0,121.125,150.51,8.028,121.125,150.064,0.343,171.24,202.806,7.312,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV284,56.0,112,121.333,6.63,160.12,127.556,14.0,160.59,127.411,29.954,167.748,224.0,48,24.333,100.004,127.579,7.093,100.004,127.141,0.384,146.141,172.509,7.184,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV285,68.5,137,148.417,8.04,195.87,156.028,17.125,196.44,155.851,36.64,205.191,274.0,32,25.625,124.102,155.995,8.588,124.102,155.513,0.344,178.194,210.685,5.512,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV286,64.0,128,138.667,7.37,183.0,145.778,16.0,183.54,145.613,34.233,191.711,256.0,40,25.0,118.269,147.528,7.833,118.269,147.088,0.346,167.781,196.87,6.34,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV287,73.0,146,158.167,8.59,208.73,166.278,18.25,209.35,166.09,39.047,218.671,292.0,48,25.0,132.303,167.57,9.132,132.303,167.066,0.338,191.107,222.642,7.324,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV288,69.5,139,150.583,8.14,198.73,158.306,17.375,199.31,158.127,37.175,208.187,278.0,36,25.333,125.537,158.265,8.68,125.537,157.774,0.351,180.728,220.286,6.006,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV289,67.5,135,146.25,7.68,193.01,153.75,16.875,193.57,153.576,36.105,202.196,270.0,48,25.0,123.216,155.577,8.203,123.216,155.132,0.333,176.752,210.436,7.306,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV290,73.5,147,159.25,8.36,210.16,167.417,18.375,210.78,167.227,39.315,220.169,294.0,64,23.5,134.375,168.38,8.902,134.375,167.906,0.329,191.31,225.703,8.798,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV291,70.5,141,152.75,8.08,201.59,160.583,17.625,202.18,160.402,37.71,211.182,282.0,48,24.833,128.466,160.764,8.632,128.466,160.285,0.344,183.096,217.113,7.33,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV292,69.0,138,149.5,7.96,197.3,157.167,17.25,197.88,156.989,36.908,206.689,276.0,48,25.167,126.178,158.001,8.495,126.178,157.524,0.344,179.935,207.197,7.392,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV293,66.0,132,143.0,7.47,188.72,150.333,16.5,189.27,150.163,35.303,197.702,264.0,40,23.4,119.711,151.34,7.994,119.711,150.914,0.331,171.844,201.323,6.115,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV294,80.5,161,174.417,8.85,230.18,183.361,20.125,230.86,183.154,43.059,241.137,322.0,48,25.0,147.567,185.039,9.435,147.567,184.565,0.312,209.21,243.45,7.297,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV295,76.5,153,165.75,8.76,218.74,174.25,19.125,219.38,174.053,40.919,229.155,306.0,48,25.0,141.929,176.283,9.382,141.929,175.783,0.323,200.355,242.363,7.375,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV296,67.0,134,145.167,8.13,191.58,152.611,16.75,192.14,152.439,35.838,200.698,268.0,64,24.5,120.635,152.46,8.683,120.635,151.96,0.354,174.961,212.267,9.179,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV297,79.5,159,172.25,8.57,227.32,181.083,19.875,227.99,180.879,42.524,238.142,318.0,48,25.0,144.079,181.133,9.158,144.079,180.675,0.305,204.549,238.097,7.36,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV298,71.0,142,153.833,8.34,203.01,161.722,17.75,203.61,161.539,37.977,212.68,284.0,48,25.0,128.731,162.02,8.89,128.731,161.517,0.342,184.966,217.377,7.437,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV299,77.0,154,166.833,8.59,220.17,175.389,19.25,220.82,175.191,41.187,230.653,308.0,64,24.5,142.215,176.214,9.132,142.215,175.746,0.316,199.601,234.347,9.156,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV300,65.5,131,141.917,7.96,187.29,149.194,16.375,187.84,149.026,35.035,196.205,262.0,48,25.167,116.584,150.108,8.483,116.584,149.614,0.358,172.108,212.426,7.383,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV301,81.0,162,175.5,8.93,231.61,184.5,20.25,232.29,184.292,43.326,242.635,324.0,48,25.5,151.184,186.068,9.504,151.184,185.573,0.317,210.472,255.352,7.563,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV302,64.5,129,139.75,7.6,184.43,146.917,16.125,184.97,146.751,34.501,193.209,258.0,48,25.333,118.954,148.354,8.128,118.954,147.896,0.346,169.379,204.374,7.369,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV303,71.0,142,153.833,8.12,203.01,161.722,17.75,203.61,161.539,37.977,212.68,284.0,64,25.0,126.9,162.128,8.66,126.9,161.655,0.339,184.455,215.064,9.2,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV304,60.5,121,131.083,6.81,172.99,137.806,15.125,173.5,137.65,32.361,181.227,242.0,48,25.5,109.739,137.781,7.271,109.739,137.392,0.332,156.482,185.129,7.396,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV305,57.5,115,124.583,6.66,164.41,130.972,14.375,164.9,130.824,30.756,172.241,230.0,64,25.5,105.35,132.198,7.111,105.35,131.801,0.347,150.576,177.853,9.444,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV306,75.5,151,163.583,8.57,215.88,171.972,18.875,216.52,171.778,40.384,226.16,302.0,40,25.5,137.403,172.669,9.117,137.403,172.17,0.334,196.153,231.572,6.403,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV307,74.5,149,161.417,8.35,213.02,169.694,18.625,213.65,169.503,39.849,223.164,298.0,48,26.0,138.964,171.856,8.907,138.964,171.386,0.325,194.779,242.078,7.482,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV308,76.0,152,164.667,8.56,217.31,173.111,19.0,217.95,172.916,40.652,227.657,304.0,64,25.5,140.019,174.234,9.144,140.019,173.76,0.322,197.725,233.022,9.296,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV309,63.0,126,136.5,7.42,180.14,143.5,15.75,180.67,143.338,33.698,188.716,252.0,64,25.5,113.514,143.569,7.933,113.514,143.115,0.351,164.066,194.407,9.291,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV310,63.5,127,137.583,7.42,181.57,144.639,15.875,182.1,144.475,33.966,190.214,254.0,64,25.5,115.843,145.601,7.932,115.843,145.159,0.349,166.143,196.026,9.382,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV311,86.5,173,187.417,9.32,247.34,197.028,21.625,248.06,196.805,46.268,259.11,346.0,48,25.333,157.625,197.182,9.946,157.625,196.703,0.295,222.484,259.201,7.351,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV312,73.5,147,159.25,8.36,210.16,167.417,18.375,210.78,167.227,39.315,220.169,294.0,64,25.5,134.253,168.177,8.898,134.253,167.694,0.336,191.136,228.99,9.304,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV313,52.0,104,112.667,5.95,148.69,118.444,13.0,149.12,118.311,27.814,155.766,208.0,64,25.0,94.468,119.177,6.373,94.468,118.829,0.342,135.643,160.819,9.204,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV314,77.0,154,166.833,8.46,220.17,175.389,19.25,220.82,175.191,41.187,230.653,308.0,48,25.667,140.816,175.897,9.003,140.816,175.429,0.313,198.902,233.966,7.417,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV315,73.5,147,159.25,8.39,210.16,167.417,18.375,210.78,167.227,39.315,220.169,294.0,48,26.0,134.56,168.036,8.952,134.56,167.56,0.327,191.082,226.18,7.49,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV316,77.0,154,166.833,8.38,220.17,175.389,19.25,220.82,175.191,41.187,230.653,308.0,64,25.5,141.968,176.156,8.96,141.968,175.7,0.311,199.069,228.875,9.412,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV317,81.5,163,176.583,9.02,233.04,185.639,20.375,233.72,185.429,43.594,244.133,326.0,48,24.5,148.514,186.191,9.623,148.514,185.7,0.314,210.819,245.358,7.223,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV318,68.0,136,147.333,7.75,194.44,154.889,17.0,195.01,154.714,36.373,203.693,272.0,64,25.5,123.682,155.514,8.261,123.682,155.062,0.338,176.793,214.414,9.497,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV319,72.5,145,157.083,7.9,207.3,165.139,18.125,207.91,164.952,38.78,217.173,290.0,48,26.0,134.314,165.778,8.429,134.314,165.359,0.312,187.328,216.373,7.565,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV320,69.0,138,149.5,8.1,197.3,157.167,17.25,197.88,156.989,36.908,206.689,276.0,64,25.5,126.714,159.363,8.63,126.714,158.881,0.347,181.688,214.763,9.23,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV321,69.5,139,150.583,8.07,198.73,158.306,17.375,199.31,158.127,37.175,208.187,278.0,48,25.5,127.053,158.807,8.585,127.053,158.333,0.343,180.993,218.814,7.492,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV322,77.5,155,167.917,8.36,221.6,176.528,19.375,222.25,176.328,41.454,232.151,310.0,64,25.5,139.942,176.511,8.921,139.942,176.055,0.31,199.341,232.005,9.404,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV323,79.0,158,171.167,8.94,225.89,179.944,19.75,226.55,179.741,42.256,236.644,316.0,48,26.0,144.08,181.524,9.502,144.08,181.015,0.327,205.943,240.328,7.54,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV324,76.0,152,164.667,8.51,217.31,173.111,19.0,217.95,172.916,40.652,227.657,304.0,48,25.5,136.934,173.313,9.069,136.934,172.849,0.321,196.603,234.258,7.499,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV325,67.0,134,145.167,7.56,191.58,152.611,16.75,192.14,152.439,35.838,200.698,268.0,48,25.667,121.983,153.962,8.038,121.983,153.54,0.329,174.613,203.451,7.555,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV326,60.5,121,131.083,7.01,172.99,137.806,15.125,173.5,137.65,32.361,181.227,242.0,64,25.5,110.34,138.171,7.491,110.34,137.749,0.349,157.563,191.852,9.349,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV327,69.5,139,150.583,7.69,198.73,158.306,17.375,199.31,158.127,37.175,208.187,278.0,32,25.75,127.254,158.352,8.221,127.254,157.912,0.327,179.509,209.002,5.659,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV328,73.0,146,158.167,8.37,208.73,166.278,18.25,209.35,166.09,39.047,218.671,292.0,64,25.5,133.595,167.452,8.897,133.595,166.97,0.335,190.379,231.674,9.534,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV329,63.5,127,137.583,7.16,181.57,144.639,15.875,182.1,144.475,33.966,190.214,254.0,64,25.5,117.12,145.661,7.632,117.12,145.262,0.335,165.359,200.063,9.436,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV330,76.0,152,164.667,8.5,217.31,173.111,19.0,217.95,172.916,40.652,227.657,304.0,64,25.5,138.538,172.967,9.087,138.538,172.482,0.324,196.301,226.883,9.418,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV331,71.5,143,154.917,8.03,204.44,162.861,17.875,205.05,162.677,38.245,214.178,286.0,64,25.0,130.12,162.725,8.571,130.12,162.267,0.325,184.766,220.803,9.273,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV332,73.0,146,158.167,7.97,208.73,166.278,18.25,209.35,166.09,39.047,218.671,292.0,48,25.667,133.602,166.237,8.528,133.602,165.8,0.319,188.126,220.141,7.459,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV333,66.5,133,144.083,7.9,190.15,151.472,16.625,190.71,151.301,35.57,199.2,266.0,48,25.667,119.793,152.23,8.436,119.793,151.738,0.361,174.137,204.583,7.511,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV334,63.5,127,137.583,7.44,181.57,144.639,15.875,182.1,144.475,33.966,190.214,254.0,48,25.5,116.069,144.86,7.945,116.069,144.409,0.344,165.411,194.196,7.462,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV335,72.5,145,157.083,8.33,207.3,165.139,18.125,207.91,164.952,38.78,217.173,290.0,48,25.0,131.674,165.074,8.899,131.674,164.601,0.335,187.967,223.928,7.318,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV336,75.0,150,162.5,8.06,214.45,170.833,18.75,215.08,170.64,40.117,224.662,300.0,48,26.0,140.167,171.631,8.642,140.167,171.191,0.315,193.772,231.05,7.48,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV337,77.5,155,167.917,8.62,221.6,176.528,19.375,222.25,176.328,41.454,232.151,310.0,48,25.667,143.292,177.648,9.214,143.292,177.158,0.321,201.27,237.842,7.491,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV338,64.0,128,138.667,7.2,183.0,145.778,16.0,183.54,145.613,34.233,191.711,256.0,36,25.5,117.044,147.099,7.655,117.044,146.685,0.337,166.816,196.89,6.184,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV339,75.0,150,162.5,8.43,214.45,170.833,18.75,215.08,170.64,40.117,224.662,300.0,64,25.5,137.449,171.424,8.968,137.449,170.951,0.321,194.436,232.823,9.34,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV340,73.5,147,159.25,8.32,210.16,167.417,18.375,210.78,167.227,39.315,220.169,294.0,64,25.5,134.807,168.93,8.881,134.807,168.458,0.327,191.737,235.925,9.302,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV341,76.5,153,165.75,8.74,218.74,174.25,19.125,219.38,174.053,40.919,229.155,306.0,48,25.5,141.444,175.637,9.356,141.444,175.131,0.334,199.758,238.001,7.489,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV342,76.5,153,165.75,8.58,218.74,174.25,19.125,219.38,174.053,40.919,229.155,306.0,48,25.667,137.99,174.375,9.174,137.99,173.891,0.323,197.945,230.103,7.474,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV343,59.0,118,127.833,6.75,168.7,134.389,14.75,169.2,134.237,31.559,176.734,236.0,64,25.0,108.611,135.482,7.234,108.611,135.067,0.357,154.261,183.62,9.16,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
Set 3.3 LA (high SP)_EV344,70.0,140,151.667,8.01,200.16,159.444,17.5,200.74,159.264,37.442,209.684,280.0,48,25.5,128.863,159.631,8.552,128.863,159.152,0.345,181.731,212.213,7.508,2.0,2.0,lognormal,1000000,Lognormal,0,1,0
